Source,Relation,Target
NPS,involved_in(Reactome),Signaling by GPCR
NPS,involved_in(Reactome),Class A/1 (Rhodopsin-like receptors)
NPS,involved_in(Reactome),Peptide ligand-binding receptors
NPS,involved_in(Reactome),GPCR downstream signalling
NPS,involved_in(Reactome),G alpha (q) signalling events
NPS,involved_in(Reactome),G alpha (s) signalling events
NPS,involved_in(Reactome),GPCR ligand binding
NSF,involved_in(Reactome),Neurotransmitter receptors and postsynaptic signal transmission
NSF,involved_in(Reactome),Transmission across Chemical Synapses
NSF,involved_in(Reactome),Neuronal System
NSF,involved_in(Reactome),ER to Golgi Anterograde Transport
NSF,involved_in(Reactome),Membrane Trafficking
NSF,involved_in(Reactome),COPII-mediated vesicle transport
NSF,involved_in(Reactome),Metabolism of proteins
NSF,involved_in(Reactome),Trafficking of AMPA receptors
NSF,involved_in(Reactome),"Glutamate binding, activation of AMPA receptors and synaptic plasticity"
NSF,involved_in(Reactome),Trafficking of GluR2-containing AMPA receptors
NSF,involved_in(Reactome),Asparagine N-linked glycosylation
NSF,involved_in(Reactome),Vesicle-mediated transport
NSF,involved_in(Reactome),Post-translational protein modification
NSF,involved_in(Reactome),COPI-mediated anterograde transport
NSF,involved_in(Reactome),COPI-dependent Golgi-to-ER retrograde traffic
NSF,involved_in(Reactome),Intra-Golgi traffic
NSF,involved_in(Reactome),Retrograde transport at the Trans-Golgi-Network
NSF,involved_in(Reactome),Intra-Golgi and retrograde Golgi-to-ER traffic
NSF,involved_in(Reactome),Golgi-to-ER retrograde transport
NSF,involved_in(Reactome),Transport to the Golgi and subsequent modification
NTRK1,involved_in(Reactome),Signal Transduction
NTRK1,involved_in(Reactome),Signaling by NTRKs
NTRK1,involved_in(Reactome),PLC-gamma1 signalling
NTRK1,involved_in(Reactome),Signalling to RAS
NTRK1,involved_in(Reactome),Prolonged ERK activation events
NTRK1,involved_in(Reactome),Frs2-mediated activation
NTRK1,involved_in(Reactome),ARMS-mediated activation
NTRK1,involved_in(Reactome),Retrograde neurotrophin signalling
NTRK1,involved_in(Reactome),Activation of TRKA receptors
NTRK1,involved_in(Reactome),NGF-independant TRKA activation
NTRK1,involved_in(Reactome),Signaling by NTRK1 (TRKA)
NTRK1,involved_in(Reactome),TRKA activation by NGF
NTRK1,involved_in(Reactome),Signalling to ERKs
NTRK1,involved_in(Reactome),Signalling to p38 via RIT and RIN
NTRK1,involved_in(Reactome),PI3K/AKT activation
NTRK1,involved_in(Reactome),Signalling to STAT3
NTRK1,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
NTS,involved_in(Reactome),Signal Transduction
NTS,involved_in(Reactome),Signaling by GPCR
NTS,involved_in(Reactome),Class A/1 (Rhodopsin-like receptors)
NTS,involved_in(Reactome),Peptide ligand-binding receptors
NTS,involved_in(Reactome),GPCR downstream signalling
NTS,involved_in(Reactome),G alpha (q) signalling events
NTS,involved_in(Reactome),GPCR ligand binding
NUP153,involved_in(Reactome),ISG15 antiviral mechanism
NUP153,involved_in(Reactome),Antiviral mechanism by IFN-stimulated genes
NUP153,involved_in(Reactome),Cytokine Signaling in Immune system
NUP153,involved_in(Reactome),Metabolism
NUP153,involved_in(Reactome),Transport of the SLBP independent Mature mRNA
NUP153,involved_in(Reactome),Transport of the SLBP Dependant Mature mRNA
NUP153,involved_in(Reactome),Transport of Mature mRNA Derived from an Intronless Transcript
NUP153,involved_in(Reactome),Transport of Mature mRNAs Derived from Intronless Transcripts
NUP153,involved_in(Reactome),Transport of Mature mRNA derived from an Intron-Containing Transcript
NUP153,involved_in(Reactome),HIV Life Cycle
NUP153,involved_in(Reactome),Late Phase of HIV Life Cycle
NUP153,involved_in(Reactome),HIV Infection
NUP153,involved_in(Reactome),Host Interactions of HIV factors
NUP153,involved_in(Reactome),Cell Cycle
NUP153,involved_in(Reactome),Disease
NUP153,involved_in(Reactome),Rev-mediated nuclear export of HIV RNA
NUP153,involved_in(Reactome),Influenza Infection
NUP153,involved_in(Reactome),Immune System
NUP153,involved_in(Reactome),Transport of Ribonucleoproteins into the Host Nucleus
NUP153,involved_in(Reactome),Influenza Viral RNA Transcription and Replication
NUP153,involved_in(Reactome),Export of Viral Ribonucleoproteins from Nucleus
NUP153,involved_in(Reactome),NS1 Mediated Effects on Host Pathways
NUP153,involved_in(Reactome),Viral Messenger RNA Synthesis
NUP153,involved_in(Reactome),NEP/NS2 Interacts with the Cellular Export Machinery
NUP153,involved_in(Reactome),Regulation of Glucokinase by Glucokinase Regulatory Protein
NUP153,involved_in(Reactome),Interactions of Vpr with host cellular proteins
NUP153,involved_in(Reactome),Interactions of Rev with host cellular proteins
NUP153,involved_in(Reactome),Nuclear import of Rev protein
NUP153,involved_in(Reactome),Vpr-mediated nuclear import of PICs
NUP153,involved_in(Reactome),snRNP Assembly
NUP153,involved_in(Reactome),Metabolism of non-coding RNA
NUP153,involved_in(Reactome),Gene Silencing by RNA
NUP153,involved_in(Reactome),Cellular responses to stress
NUP153,involved_in(Reactome),Nuclear Envelope Breakdown
NUP153,involved_in(Reactome),SUMOylation
NUP153,involved_in(Reactome),SUMOylation of DNA damage response and repair proteins
NUP153,involved_in(Reactome),SUMO E3 ligases SUMOylate target proteins
NUP153,involved_in(Reactome),SUMOylation of ubiquitinylation proteins
NUP153,involved_in(Reactome),Nuclear Pore Complex (NPC) Disassembly
NUP153,involved_in(Reactome),Regulation of HSF1-mediated heat shock response
NUP153,involved_in(Reactome),Cellular response to heat stress
NUP153,involved_in(Reactome),Metabolism of proteins
NUP153,involved_in(Reactome),SUMOylation of SUMOylation proteins
NUP153,involved_in(Reactome),SUMOylation of chromatin organization proteins
NUP153,involved_in(Reactome),SUMOylation of RNA binding proteins
NUP153,involved_in(Reactome),SUMOylation of DNA replication proteins
NUP153,involved_in(Reactome),Transcriptional regulation by small RNAs
NUP153,involved_in(Reactome),SLC transporter disorders
NUP153,involved_in(Reactome),Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)
NUP153,involved_in(Reactome),Disorders of transmembrane transporters
NUP153,involved_in(Reactome),Infectious disease
NUP153,involved_in(Reactome),Post-translational protein modification
NUP153,involved_in(Reactome),tRNA processing in the nucleus
NUP153,involved_in(Reactome),Mitotic Prophase
NUP153,involved_in(Reactome),M Phase
NUP153,involved_in(Reactome),"Cell Cycle, Mitotic"
NUP153,involved_in(Reactome),Glycolysis
NUP153,involved_in(Reactome),Glucose metabolism
NUP153,involved_in(Reactome),Metabolism of carbohydrates and carbohydrate derivatives
NUP153,involved_in(Reactome),Transport of Mature Transcript to Cytoplasm
NUP153,involved_in(Reactome),Processing of Capped Intron-Containing Pre-mRNA
NUP153,involved_in(Reactome),tRNA processing
NUP153,involved_in(Reactome),Gene expression (Transcription)
NUP153,involved_in(Reactome),Metabolism of RNA
NUP153,involved_in(Reactome),Cellular responses to stimuli
NUP153,involved_in(Reactome),Interferon Signaling
NUP153,involved_in(Reactome),HCMV Infection
NUP153,involved_in(Reactome),HCMV Early Events
NUP153,involved_in(Reactome),HCMV Late Events
NUP153,involved_in(Reactome),SARS-CoV Infections
NUP153,involved_in(Reactome),SARS-CoV-2 Infection
NUP153,involved_in(Reactome),SARS-CoV-2 activates/modulates innate and adaptive immune responses
NUP153,involved_in(Reactome),SARS-CoV-2-host interactions
NUP153,involved_in(Reactome),Viral Infection Pathways
NXF1,involved_in(Reactome),Transport of the SLBP independent Mature mRNA
NXF1,involved_in(Reactome),Transport of the SLBP Dependant Mature mRNA
NXF1,involved_in(Reactome),Transport of Mature mRNA Derived from an Intronless Transcript
NXF1,involved_in(Reactome),Transport of Mature mRNAs Derived from Intronless Transcripts
NXF1,involved_in(Reactome),Transport of Mature mRNA derived from an Intron-Containing Transcript
NXF1,involved_in(Reactome),Transport of Mature Transcript to Cytoplasm
NXF1,involved_in(Reactome),Processing of Capped Intron-Containing Pre-mRNA
NXF1,involved_in(Reactome),Metabolism of RNA
OAS1,involved_in(Reactome),Antiviral mechanism by IFN-stimulated genes
OAS1,involved_in(Reactome),Cytokine Signaling in Immune system
OAS1,involved_in(Reactome),Immune System
OAS1,involved_in(Reactome),Interferon gamma signaling
OAS1,involved_in(Reactome),OAS antiviral response
OAS1,involved_in(Reactome),Interferon alpha/beta signaling
OAS1,involved_in(Reactome),Interferon Signaling
ODC1,involved_in(Reactome),Metabolism
ODC1,involved_in(Reactome),Regulation of ornithine decarboxylase (ODC)
ODC1,involved_in(Reactome),Metabolism of polyamines
ODC1,involved_in(Reactome),Metabolism of amino acids and derivatives
OLA1,involved_in(Reactome),Hemostasis
OLA1,involved_in(Reactome),Platelet degranulation 
OLA1,involved_in(Reactome),"Platelet activation, signaling and aggregation"
OLA1,involved_in(Reactome),Response to elevated platelet cytosolic Ca2+
OSM,involved_in(Reactome),Cytokine Signaling in Immune system
OSM,involved_in(Reactome),Immune System
OSM,involved_in(Reactome),Signaling by Interleukins
OSM,involved_in(Reactome),Interleukin-6 family signaling
OSM,involved_in(Reactome),Interleukin-4 and Interleukin-13 signaling
OSM,involved_in(Reactome),IL-6-type cytokine receptor ligand interactions
PABPC1,involved_in(Reactome),Developmental Biology
PABPC1,involved_in(Reactome),L13a-mediated translational silencing of Ceruloplasmin expression
PABPC1,involved_in(Reactome),Signaling by ROBO receptors
PABPC1,involved_in(Reactome),Metabolism of proteins
PABPC1,involved_in(Reactome),Axon guidance
PABPC1,involved_in(Reactome),Deadenylation-dependent mRNA decay
PABPC1,involved_in(Reactome),Deadenylation of mRNA
PABPC1,involved_in(Reactome),AUF1 (hnRNP D0) binds and destabilizes mRNA
PABPC1,involved_in(Reactome),Regulation of mRNA stability by proteins that bind AU-rich elements
PABPC1,involved_in(Reactome),Eukaryotic Translation Initiation
PABPC1,involved_in(Reactome),Translation initiation complex formation
PABPC1,involved_in(Reactome),"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"
PABPC1,involved_in(Reactome),Cap-dependent Translation Initiation
PABPC1,involved_in(Reactome),Translation
PABPC1,involved_in(Reactome),Metabolism of RNA
PABPC1,involved_in(Reactome),Regulation of expression of SLITs and ROBOs
PABPC1,involved_in(Reactome),Nonsense-Mediated Decay (NMD)
PABPC1,involved_in(Reactome),Nervous system development
PABPC1,involved_in(Reactome),Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)
PABPC1,involved_in(Reactome),Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)
PABPC1,involved_in(Reactome),Maternal to zygotic transition (MZT)
PABPC1,involved_in(Reactome),M-decay: degradation of maternal mRNAs by maternally stored factors
PABPC1,involved_in(Reactome),Z-decay: degradation of maternal mRNAs by zygotically expressed factors
PABPN1,involved_in(Reactome),Developmental Biology
PABPN1,involved_in(Reactome),Disease
PABPN1,involved_in(Reactome),Influenza Infection
PABPN1,involved_in(Reactome),NS1 Mediated Effects on Host Pathways
PABPN1,involved_in(Reactome),Inhibition of Host mRNA Processing and RNA Silencing
PABPN1,involved_in(Reactome),Infectious disease
PABPN1,involved_in(Reactome),mRNA 3'-end processing
PABPN1,involved_in(Reactome),Processing of Capped Intron-Containing Pre-mRNA
PABPN1,involved_in(Reactome),RNA Polymerase II Transcription Termination
PABPN1,involved_in(Reactome),RNA Polymerase II Transcription
PABPN1,involved_in(Reactome),Gene expression (Transcription)
PABPN1,involved_in(Reactome),Processing of Capped Intronless Pre-mRNA
PABPN1,involved_in(Reactome),Processing of Intronless Pre-mRNAs
PABPN1,involved_in(Reactome),Metabolism of RNA
PABPN1,involved_in(Reactome),Maternal to zygotic transition (MZT)
PABPN1,involved_in(Reactome),Z-decay: degradation of maternal mRNAs by zygotically expressed factors
PABPN1,involved_in(Reactome),Viral Infection Pathways
PABPN1,involved_in(Reactome),Nuclear RNA decay
PAICS,involved_in(Reactome),Metabolism
PAICS,involved_in(Reactome),Metabolism of nucleotides
PAICS,involved_in(Reactome),Purine ribonucleoside monophosphate biosynthesis
PAICS,involved_in(Reactome),Nucleotide biosynthesis
PARP1,involved_in(Reactome),POLB-Dependent Long Patch Base Excision Repair
PARP1,involved_in(Reactome),Resolution of AP sites via the multiple-nucleotide patch replacement pathway
PARP1,involved_in(Reactome),Signal Transduction
PARP1,involved_in(Reactome),Disease
PARP1,involved_in(Reactome),Influenza Infection
PARP1,involved_in(Reactome),Influenza Viral RNA Transcription and Replication
PARP1,involved_in(Reactome),Signaling by TGF-beta Receptor Complex
PARP1,involved_in(Reactome),vRNA Synthesis
PARP1,involved_in(Reactome),Generic Transcription Pathway
PARP1,involved_in(Reactome),Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
PARP1,involved_in(Reactome),Downregulation of SMAD2/3:SMAD4 transcriptional activity
PARP1,involved_in(Reactome),SUMOylation
PARP1,involved_in(Reactome),SUMOylation of DNA damage response and repair proteins
PARP1,involved_in(Reactome),SUMO E3 ligases SUMOylate target proteins
PARP1,involved_in(Reactome),Metabolism of proteins
PARP1,involved_in(Reactome),Infectious disease
PARP1,involved_in(Reactome),HDR through MMEJ (alt-NHEJ)
PARP1,involved_in(Reactome),DNA Double-Strand Break Repair
PARP1,involved_in(Reactome),Homology Directed Repair
PARP1,involved_in(Reactome),DNA Damage Recognition in GG-NER
PARP1,involved_in(Reactome),Formation of Incision Complex in GG-NER
PARP1,involved_in(Reactome),Nucleotide Excision Repair
PARP1,involved_in(Reactome),Global Genome Nucleotide Excision Repair (GG-NER)
PARP1,involved_in(Reactome),Dual Incision in GG-NER
PARP1,involved_in(Reactome),Post-translational protein modification
PARP1,involved_in(Reactome),RNA Polymerase II Transcription
PARP1,involved_in(Reactome),Base Excision Repair
PARP1,involved_in(Reactome),DNA Repair
PARP1,involved_in(Reactome),Resolution of Abasic Sites (AP sites)
PARP1,involved_in(Reactome),Gene expression (Transcription)
PARP1,involved_in(Reactome),Signaling by TGFB family members
PARP1,involved_in(Reactome),Viral Infection Pathways
PARP10,involved_in(Reactome),Metabolism
PARP10,involved_in(Reactome),Disease
PARP10,involved_in(Reactome),Nicotinate metabolism
PARP10,involved_in(Reactome),Metabolism of water-soluble vitamins and cofactors
PARP10,involved_in(Reactome),Metabolism of vitamins and cofactors
PARP10,involved_in(Reactome),Nicotinamide salvage
PARP10,involved_in(Reactome),Infectious disease
PARP10,involved_in(Reactome),SARS-CoV-1 Infection
PARP10,involved_in(Reactome),SARS-CoV Infections
PARP10,involved_in(Reactome),Maturation of nucleoprotein
PARP10,involved_in(Reactome),Translation of Structural Proteins
PARP10,involved_in(Reactome),SARS-CoV-2 Infection
PARP10,involved_in(Reactome),Late SARS-CoV-2 Infection Events
PARP10,involved_in(Reactome),Viral Infection Pathways
PC,involved_in(Reactome),Aerobic respiration and respiratory electron transport
PC,involved_in(Reactome),Metabolism
PC,involved_in(Reactome),Disease
PC,involved_in(Reactome),Biotin transport and metabolism
PC,involved_in(Reactome),Metabolism of water-soluble vitamins and cofactors
PC,involved_in(Reactome),Metabolism of vitamins and cofactors
PC,involved_in(Reactome),Defects in vitamin and cofactor metabolism
PC,involved_in(Reactome),Defects in biotin (Btn) metabolism
PC,involved_in(Reactome),Defective HLCS causes multiple carboxylase deficiency
PC,involved_in(Reactome),Diseases of metabolism
PC,involved_in(Reactome),Gluconeogenesis
PC,involved_in(Reactome),Pyruvate metabolism
PC,involved_in(Reactome),Glucose metabolism
PC,involved_in(Reactome),Metabolism of carbohydrates and carbohydrate derivatives
PCNA,involved_in(Reactome),Translesion synthesis by REV1
PCNA,involved_in(Reactome),Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
PCNA,involved_in(Reactome),Recognition of DNA damage by PCNA-containing replication complex
PCNA,involved_in(Reactome),Translesion Synthesis by POLH
PCNA,involved_in(Reactome),Resolution of AP sites via the multiple-nucleotide patch replacement pathway
PCNA,involved_in(Reactome),Transcription of E2F targets under negative control by DREAM complex
PCNA,involved_in(Reactome),G0 and Early G1
PCNA,involved_in(Reactome),Telomere Maintenance
PCNA,involved_in(Reactome),Cell Cycle
PCNA,involved_in(Reactome),Polymerase switching on the C-strand of the telomere
PCNA,involved_in(Reactome),Processive synthesis on the C-strand of the telomere
PCNA,involved_in(Reactome),Telomere C-strand (Lagging Strand) Synthesis
PCNA,involved_in(Reactome),Removal of the Flap Intermediate from the C-strand
PCNA,involved_in(Reactome),Extension of Telomeres
PCNA,involved_in(Reactome),Generic Transcription Pathway
PCNA,involved_in(Reactome),SUMOylation
PCNA,involved_in(Reactome),SUMO E3 ligases SUMOylate target proteins
PCNA,involved_in(Reactome),Transcriptional Regulation by TP53
PCNA,involved_in(Reactome),Metabolism of proteins
PCNA,involved_in(Reactome),Mitotic G1 phase and G1/S transition
PCNA,involved_in(Reactome),SUMOylation of DNA replication proteins
PCNA,involved_in(Reactome),Mismatch Repair
PCNA,involved_in(Reactome),Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)
PCNA,involved_in(Reactome),Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)
PCNA,involved_in(Reactome),PCNA-Dependent Long Patch Base Excision Repair
PCNA,involved_in(Reactome),Translesion synthesis by POLK
PCNA,involved_in(Reactome),Translesion synthesis by POLI
PCNA,involved_in(Reactome),Termination of translesion DNA synthesis
PCNA,involved_in(Reactome),HDR through Homologous Recombination (HRR)
PCNA,involved_in(Reactome),DNA Double-Strand Break Repair
PCNA,involved_in(Reactome),Homology Directed Repair
PCNA,involved_in(Reactome),HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)
PCNA,involved_in(Reactome),Gap-filling DNA repair synthesis and ligation in GG-NER
PCNA,involved_in(Reactome),Nucleotide Excision Repair
PCNA,involved_in(Reactome),Global Genome Nucleotide Excision Repair (GG-NER)
PCNA,involved_in(Reactome),Dual Incision in GG-NER
PCNA,involved_in(Reactome),Post-translational protein modification
PCNA,involved_in(Reactome),Transcription-Coupled Nucleotide Excision Repair (TC-NER)
PCNA,involved_in(Reactome),Dual incision in TC-NER
PCNA,involved_in(Reactome),Gap-filling DNA repair synthesis and ligation in TC-NER
PCNA,involved_in(Reactome),TP53 Regulates Transcription of Cell Cycle Genes
PCNA,involved_in(Reactome),TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
PCNA,involved_in(Reactome),Polymerase switching
PCNA,involved_in(Reactome),Leading Strand Synthesis
PCNA,involved_in(Reactome),Removal of the Flap Intermediate
PCNA,involved_in(Reactome),Processive synthesis on the lagging strand
PCNA,involved_in(Reactome),Lagging Strand Synthesis
PCNA,involved_in(Reactome),DNA strand elongation
PCNA,involved_in(Reactome),G1/S-Specific Transcription
PCNA,involved_in(Reactome),G1/S Transition
PCNA,involved_in(Reactome),Synthesis of DNA
PCNA,involved_in(Reactome),S Phase
PCNA,involved_in(Reactome),"Cell Cycle, Mitotic"
PCNA,involved_in(Reactome),DNA Replication
PCNA,involved_in(Reactome),RNA Polymerase II Transcription
PCNA,involved_in(Reactome),Base Excision Repair
PCNA,involved_in(Reactome),Chromosome Maintenance
PCNA,involved_in(Reactome),DNA Damage Bypass
PCNA,involved_in(Reactome),DNA Repair
PCNA,involved_in(Reactome),Resolution of Abasic Sites (AP sites)
PCNA,involved_in(Reactome),Gene expression (Transcription)
PCNA,involved_in(Reactome),Protein ubiquitination
PCNA,involved_in(Reactome),E3 ubiquitin ligases ubiquitinate target proteins
PDHB,involved_in(Reactome),Aerobic respiration and respiratory electron transport
PDHB,involved_in(Reactome),Metabolism
PDHB,involved_in(Reactome),Signal Transduction
PDHB,involved_in(Reactome),Regulation of pyruvate dehydrogenase (PDH) complex
PDHB,involved_in(Reactome),Metabolism of proteins
PDHB,involved_in(Reactome),Signaling by Retinoic Acid
PDHB,involved_in(Reactome),Pyruvate metabolism
PDHB,involved_in(Reactome),Signaling by Nuclear Receptors
PDHB,involved_in(Reactome),Mitochondrial protein degradation
PDHB,involved_in(Reactome),PDH complex synthesizes acetyl-CoA from PYR
PDHB,involved_in(Reactome),Regulation of pyruvate metabolism
PDIA3,involved_in(Reactome),ER-Phagosome pathway
PDIA3,involved_in(Reactome),Antigen processing-Cross presentation
PDIA3,involved_in(Reactome),Adaptive Immune System
PDIA3,involved_in(Reactome),Immune System
PDIA3,involved_in(Reactome),Metabolism of proteins
PDIA3,involved_in(Reactome),Asparagine N-linked glycosylation
PDIA3,involved_in(Reactome),N-glycan trimming in the ER and Calnexin/Calreticulin cycle
PDIA3,involved_in(Reactome),Post-translational protein modification
PDIA3,involved_in(Reactome),Calnexin/calreticulin cycle
PDIA3,involved_in(Reactome),Class I MHC mediated antigen processing & presentation
PDIA3,involved_in(Reactome),"Antigen Presentation: Folding, assembly and peptide loading of class I MHC"
PDPK1,involved_in(Reactome),Hemostasis
PDPK1,involved_in(Reactome),PI3K Cascade
PDPK1,involved_in(Reactome),Neurotransmitter receptors and postsynaptic signal transmission
PDPK1,involved_in(Reactome),Transmission across Chemical Synapses
PDPK1,involved_in(Reactome),Neuronal System
PDPK1,involved_in(Reactome),IRS-mediated signalling
PDPK1,involved_in(Reactome),GPVI-mediated activation cascade
PDPK1,involved_in(Reactome),PIP3 activates AKT signaling
PDPK1,involved_in(Reactome),Adaptive Immune System
PDPK1,involved_in(Reactome),Signal Transduction
PDPK1,involved_in(Reactome),Disease
PDPK1,involved_in(Reactome),Activation of AKT2
PDPK1,involved_in(Reactome),Innate Immune System
PDPK1,involved_in(Reactome),Immune System
PDPK1,involved_in(Reactome),Signaling by VEGF
PDPK1,involved_in(Reactome),Signaling by Rho GTPases
PDPK1,involved_in(Reactome),RHO GTPase Effectors
PDPK1,involved_in(Reactome),TCR signaling
PDPK1,involved_in(Reactome),Downstream TCR signaling
PDPK1,involved_in(Reactome),Generic Transcription Pathway
PDPK1,involved_in(Reactome),PI3K/AKT Signaling in Cancer
PDPK1,involved_in(Reactome),Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
PDPK1,involved_in(Reactome),IGF1R signaling cascade
PDPK1,involved_in(Reactome),IRS-related events triggered by IGF1R
PDPK1,involved_in(Reactome),Fc epsilon receptor (FCERI) signaling
PDPK1,involved_in(Reactome),Role of LAT2/NTAL/LAB on calcium mobilization
PDPK1,involved_in(Reactome),FCERI mediated NF-kB activation
PDPK1,involved_in(Reactome),Integrin signaling
PDPK1,involved_in(Reactome),Transcriptional Regulation by TP53
PDPK1,involved_in(Reactome),Signaling by GPCR
PDPK1,involved_in(Reactome),GPCR downstream signalling
PDPK1,involved_in(Reactome),Regulation of T cell activation by CD28 family
PDPK1,involved_in(Reactome),Co-stimulation by CD28
PDPK1,involved_in(Reactome),CD28 dependent PI3K/Akt signaling
PDPK1,involved_in(Reactome),G beta:gamma signalling through PI3Kgamma
PDPK1,involved_in(Reactome),G-protein beta:gamma signalling
PDPK1,involved_in(Reactome),Post NMDA receptor activation events
PDPK1,involved_in(Reactome),VEGFA-VEGFR2 Pathway
PDPK1,involved_in(Reactome),CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling
PDPK1,involved_in(Reactome),Activation of NMDA receptors and postsynaptic events
PDPK1,involved_in(Reactome),RSK activation
PDPK1,involved_in(Reactome),VEGFR2 mediated vascular permeability
PDPK1,involved_in(Reactome),VEGFR2 mediated cell proliferation
PDPK1,involved_in(Reactome),CLEC7A (Dectin-1) signaling
PDPK1,involved_in(Reactome),C-type lectin receptors (CLRs)
PDPK1,involved_in(Reactome),RHO GTPases activate PKNs
PDPK1,involved_in(Reactome),Regulation of TP53 Activity
PDPK1,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
PDPK1,involved_in(Reactome),Infectious disease
PDPK1,involved_in(Reactome),Constitutive Signaling by AKT1 E17K in Cancer
PDPK1,involved_in(Reactome),Regulation of TP53 Degradation
PDPK1,involved_in(Reactome),Regulation of TP53 Expression and Degradation
PDPK1,involved_in(Reactome),RNA Polymerase II Transcription
PDPK1,involved_in(Reactome),Gene expression (Transcription)
PDPK1,involved_in(Reactome),Insulin receptor signalling cascade
PDPK1,involved_in(Reactome),Signaling by Insulin receptor
PDPK1,involved_in(Reactome),"Platelet activation, signaling and aggregation"
PDPK1,involved_in(Reactome),Platelet Aggregation (Plug Formation)
PDPK1,involved_in(Reactome),ESR-mediated signaling
PDPK1,involved_in(Reactome),Cellular responses to stimuli
PDPK1,involved_in(Reactome),Intracellular signaling by second messengers
PDPK1,involved_in(Reactome),Signaling by Nuclear Receptors
PDPK1,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
PDPK1,involved_in(Reactome),Extra-nuclear estrogen signaling
PDPK1,involved_in(Reactome),Estrogen-stimulated signaling through PRKCZ
PDPK1,involved_in(Reactome),SARS-CoV-1 Infection
PDPK1,involved_in(Reactome),SARS-CoV Infections
PDPK1,involved_in(Reactome),SARS-CoV-1-host interactions
PDPK1,involved_in(Reactome),SARS-CoV-2 Infection
PDPK1,involved_in(Reactome),SARS-CoV-2-host interactions
PDPK1,involved_in(Reactome),"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
PDPK1,involved_in(Reactome),SARS-CoV-1 targets host intracellular signalling and regulatory pathways
PDPK1,involved_in(Reactome),SARS-CoV-2 targets host intracellular signalling and regulatory pathways
PDPK1,involved_in(Reactome),Viral Infection Pathways
PDPK1,involved_in(Reactome),Cellular responses to mechanical stimuli
PDPK1,involved_in(Reactome),High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells
PDPK1,involved_in(Reactome),Response of endothelial cells to shear stress
PEBP1,involved_in(Reactome),Signal Transduction
PEBP1,involved_in(Reactome),Disease
PEBP1,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
PEBP1,involved_in(Reactome),RAF/MAP kinase cascade
PEBP1,involved_in(Reactome),MAP2K and MAPK activation
PEBP1,involved_in(Reactome),Negative regulation of MAPK pathway
PEBP1,involved_in(Reactome),MAPK family signaling cascades
PEBP1,involved_in(Reactome),MAPK1/MAPK3 signaling
PEBP1,involved_in(Reactome),Signaling by moderate kinase activity BRAF mutants
PEBP1,involved_in(Reactome),Signaling by high-kinase activity BRAF mutants
PEBP1,involved_in(Reactome),Signaling by RAS mutants
PEBP1,involved_in(Reactome),Signaling by BRAF and RAF1 fusions
PEBP1,involved_in(Reactome),Paradoxical activation of RAF signaling by kinase inactive BRAF
PEBP1,involved_in(Reactome),Oncogenic MAPK signaling
PEBP1,involved_in(Reactome),Signaling downstream of RAS mutants
PFKFB3,involved_in(Reactome),Metabolism
PFKFB3,involved_in(Reactome),Glycolysis
PFKFB3,involved_in(Reactome),Glucose metabolism
PFKFB3,involved_in(Reactome),Metabolism of carbohydrates and carbohydrate derivatives
PFKFB3,involved_in(Reactome),"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism"
PGAM5,involved_in(Reactome),Aerobic respiration and respiratory electron transport
PGAM5,involved_in(Reactome),Metabolism
PGAM5,involved_in(Reactome),Macroautophagy
PGAM5,involved_in(Reactome),Mitophagy
PGAM5,involved_in(Reactome),Pyruvate metabolism
PGAM5,involved_in(Reactome),Receptor Mediated Mitophagy
PGAM5,involved_in(Reactome),Autophagy
PGAM5,involved_in(Reactome),Selective autophagy
PGAM5,involved_in(Reactome),Regulation of pyruvate metabolism
PGRMC1,involved_in(Reactome),Innate Immune System
PGRMC1,involved_in(Reactome),Immune System
PGRMC1,involved_in(Reactome),Neutrophil degranulation
PHB1,involved_in(Reactome),Signal Transduction
PHB1,involved_in(Reactome),Disease
PHB1,involved_in(Reactome),Transport of small molecules
PHB1,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
PHB1,involved_in(Reactome),RAF activation
PHB1,involved_in(Reactome),RAF/MAP kinase cascade
PHB1,involved_in(Reactome),MAPK family signaling cascades
PHB1,involved_in(Reactome),MAPK1/MAPK3 signaling
