DrugBankID,DrugName,Type,Groups,GeneSymbol,Action
DB00564,Carbamazepine,small molecule,approved|investigational,SCN1A,inhibitor
DB00564,Carbamazepine,small molecule,approved|investigational,CHRNA4,
DB00564,Carbamazepine,small molecule,approved|investigational,NR1I2,activator
DB00565,Cisatracurium,small molecule,approved|investigational,CHRNA10,antagonist
DB00565,Cisatracurium,small molecule,approved|investigational,CHRNA1,antagonist
DB00565,Cisatracurium,small molecule,approved|investigational,CHRM2,antagonist
DB00567,Cephalexin,small molecule,approved|investigational|vet_approved,pbp3,inhibitor
DB00567,Cephalexin,small molecule,approved|investigational|vet_approved,pbp2a,inhibitor
DB00567,Cephalexin,small molecule,approved|investigational|vet_approved,pbp1b,inhibitor
DB00567,Cephalexin,small molecule,approved|investigational|vet_approved,penA,inhibitor
DB00567,Cephalexin,small molecule,approved|investigational|vet_approved,pbpA,inhibitor
DB00568,Cinnarizine,small molecule,approved|investigational,HRH1,antagonist
DB00568,Cinnarizine,small molecule,approved|investigational,CACNA1C,inhibitor
DB00568,Cinnarizine,small molecule,approved|investigational,CACNA1D,inhibitor
DB00568,Cinnarizine,small molecule,approved|investigational,CACNA1F,inhibitor
DB00568,Cinnarizine,small molecule,approved|investigational,CACNA1S,inhibitor
DB00568,Cinnarizine,small molecule,approved|investigational,CACNA1G,inhibitor
DB00568,Cinnarizine,small molecule,approved|investigational,CACNA1H,inhibitor
DB00568,Cinnarizine,small molecule,approved|investigational,CACNA1I,inhibitor
DB00568,Cinnarizine,small molecule,approved|investigational,DRD2,other/unknown
DB00568,Cinnarizine,small molecule,approved|investigational,DRD1,binder
DB00568,Cinnarizine,small molecule,approved|investigational,CHRM1,binder
DB00569,Fondaparinux,small molecule,approved|investigational,F10,inhibitor
DB00569,Fondaparinux,small molecule,approved|investigational,SERPINC1,potentiator
DB00570,Vinblastine,small molecule,approved,TUBA1A,binder
DB00570,Vinblastine,small molecule,approved,TUBB,binder
DB00570,Vinblastine,small molecule,approved,TUBD1,binder
DB00570,Vinblastine,small molecule,approved,TUBG1,binder
DB00570,Vinblastine,small molecule,approved,TUBE1,binder
DB00570,Vinblastine,small molecule,approved,JUN,other/unknown
DB00571,Propranolol,small molecule,approved|investigational,ADRB1,antagonist
DB00571,Propranolol,small molecule,approved|investigational,ADRB2,antagonist
DB00571,Propranolol,small molecule,approved|investigational,ADRB3,antagonist
DB00571,Propranolol,small molecule,approved|investigational,HTR1A,other/unknown
DB00571,Propranolol,small molecule,approved|investigational,HTR1B,other/unknown
DB00572,Atropine,small molecule,approved|vet_approved,CHRM1,antagonist
DB00572,Atropine,small molecule,approved|vet_approved,CHRM2,antagonist
DB00572,Atropine,small molecule,approved|vet_approved,CHRM3,antagonist
DB00572,Atropine,small molecule,approved|vet_approved,CHRM4,antagonist
DB00572,Atropine,small molecule,approved|vet_approved,CHRM5,antagonist
DB00572,Atropine,small molecule,approved|vet_approved,GLRA1,antagonist
DB00572,Atropine,small molecule,approved|vet_approved,CHRNA4,
DB00572,Atropine,small molecule,approved|vet_approved,CHRNB2,
DB00573,Fenoprofen,small molecule,approved,PTGS2,inhibitor
DB00573,Fenoprofen,small molecule,approved,PPARA,activator
DB00573,Fenoprofen,small molecule,approved,PPARG,
DB00573,Fenoprofen,small molecule,approved,PTGS1,inhibitor
DB00574,Fenfluramine,small molecule,approved|illicit|investigational|withdrawn,SLC6A4,substrate
DB00574,Fenfluramine,small molecule,approved|illicit|investigational|withdrawn,SLC6A4,inhibitor
DB00574,Fenfluramine,small molecule,approved|illicit|investigational|withdrawn,HTR1D,agonist
DB00574,Fenfluramine,small molecule,approved|illicit|investigational|withdrawn,HTR2C,agonist
DB00574,Fenfluramine,small molecule,approved|illicit|investigational|withdrawn,SIGMAR1,antagonist
DB00574,Fenfluramine,small molecule,approved|illicit|investigational|withdrawn,HTR2A,agonist
DB00574,Fenfluramine,small molecule,approved|illicit|investigational|withdrawn,HTR2B,agonist
DB00574,Fenfluramine,small molecule,approved|illicit|investigational|withdrawn,HTR1A,agonist
DB00575,Clonidine,small molecule,approved,ADRA2B,agonist
DB00575,Clonidine,small molecule,approved,ADRA2C,agonist
DB00575,Clonidine,small molecule,approved,ADRA2A,agonist
DB00575,Clonidine,small molecule,approved,ADRA1A,agonist
DB00575,Clonidine,small molecule,approved,ADRA1B,agonist
DB00575,Clonidine,small molecule,approved,ADRA1D,agonist
DB00576,Sulfamethizole,small molecule,approved|investigational|vet_approved,folP,inhibitor
DB00577,Valaciclovir,small molecule,approved|investigational,TK,substrate
DB00578,Carbenicillin,small molecule,approved|investigational,dacA,inhibitor
DB00578,Carbenicillin,small molecule,approved|investigational,bla,substrate
DB00579,Mazindol,small molecule,approved|investigational,SLC6A2,inhibitor
DB00579,Mazindol,small molecule,approved|investigational,SLC6A3,inhibitor
DB00579,Mazindol,small molecule,approved|investigational,SLC6A4,inhibitor
DB00579,Mazindol,small molecule,approved|investigational,SLC18A2,
DB00580,Valdecoxib,small molecule,approved|investigational|withdrawn,PTGS2,inhibitor
DB00580,Valdecoxib,small molecule,approved|investigational|withdrawn,CA2,inhibitor
DB00580,Valdecoxib,small molecule,approved|investigational|withdrawn,CA3,inhibitor
DB00581,Lactulose,small molecule,approved,ebgA,other
DB00582,Voriconazole,small molecule,approved,ERG11,antagonist
DB00582,Voriconazole,small molecule,approved,ERG11,inhibitor
DB00583,Levocarnitine,small molecule,approved|investigational,XDH,
DB00583,Levocarnitine,small molecule,approved|investigational,CES1,
DB00583,Levocarnitine,small molecule,approved|investigational,MPO,
DB00583,Levocarnitine,small molecule,approved|investigational,CPT1A,activator
DB00583,Levocarnitine,small molecule,approved|investigational,SLC22A4,
DB00583,Levocarnitine,small molecule,approved|investigational,SLC22A5,
DB00583,Levocarnitine,small molecule,approved|investigational,CRAT,
DB00583,Levocarnitine,small molecule,approved|investigational,SLC25A29,
DB00583,Levocarnitine,small molecule,approved|investigational,SLC25A20,
DB00583,Levocarnitine,small molecule,approved|investigational,CROT,
DB00583,Levocarnitine,small molecule,approved|investigational,CPT2,
DB00584,Enalapril,small molecule,approved|vet_approved,ACE,inhibitor
DB00585,Nizatidine,small molecule,approved,HRH2,antagonist
DB00586,Diclofenac,small molecule,approved|vet_approved,PTGS2,inhibitor
DB00586,Diclofenac,small molecule,approved|vet_approved,PTGS1,inhibitor
DB00587,Cinalukast,small molecule,experimental,CYSLTR1,antagonist
DB00588,Fluticasone propionate,small molecule,approved,NR3C1,agonist
DB00588,Fluticasone propionate,small molecule,approved,PGR,agonist
DB00588,Fluticasone propionate,small molecule,approved,PLA2G4A,inhibitor
DB00588,Fluticasone propionate,small molecule,approved,NR3C2,antagonist
DB00589,Lisuride,small molecule,approved|investigational,DRD2,agonist
DB00589,Lisuride,small molecule,approved|investigational,DRD3,agonist
DB00589,Lisuride,small molecule,approved|investigational,DRD4,agonist
DB00589,Lisuride,small molecule,approved|investigational,HTR2A,agonist
DB00589,Lisuride,small molecule,approved|investigational,HTR2C,agonist
DB00589,Lisuride,small molecule,approved|investigational,DRD1,antagonist
DB00589,Lisuride,small molecule,approved|investigational,DRD5,antagonist
DB00589,Lisuride,small molecule,approved|investigational,HTR1A,agonist
DB00589,Lisuride,small molecule,approved|investigational,HTR1D,agonist
DB00589,Lisuride,small molecule,approved|investigational,HTR2B,antagonist
DB00589,Lisuride,small molecule,approved|investigational,HTR1B,agonist
DB00589,Lisuride,small molecule,approved|investigational,ADRA2A,other/unknown
DB00589,Lisuride,small molecule,approved|investigational,ADRA2B,other/unknown
DB00589,Lisuride,small molecule,approved|investigational,ADRA2C,other/unknown
DB00589,Lisuride,small molecule,approved|investigational,HTR7,
DB00590,Doxazosin,small molecule,approved,ADRA1A,antagonist
DB00590,Doxazosin,small molecule,approved,ADRA1D,antagonist
DB00590,Doxazosin,small molecule,approved,KCNH2,inhibitor
DB00590,Doxazosin,small molecule,approved,ADRA1B,
DB00591,Fluocinolone acetonide,small molecule,approved|investigational|vet_approved,NR3C1,agonist
DB00591,Fluocinolone acetonide,small molecule,approved|investigational|vet_approved,ANXA1,inducer
DB00591,Fluocinolone acetonide,small molecule,approved|investigational|vet_approved,ANXA2,inducer
DB00591,Fluocinolone acetonide,small molecule,approved|investigational|vet_approved,ANXA3,inducer
DB00591,Fluocinolone acetonide,small molecule,approved|investigational|vet_approved,ANXA4,inducer
DB00591,Fluocinolone acetonide,small molecule,approved|investigational|vet_approved,ANXA5,inducer
DB00591,Fluocinolone acetonide,small molecule,approved|investigational|vet_approved,PLA2G1B,inhibitor
DB00592,Piperazine,small molecule,approved|vet_approved,GABRB3,agonist
DB00593,Ethosuximide,small molecule,approved,CACNA1G,inhibitor
DB00594,Amiloride,small molecule,approved,SCNN1A,inhibitor
DB00594,Amiloride,small molecule,approved,SCNN1B,inhibitor
DB00594,Amiloride,small molecule,approved,SCNN1G,inhibitor
DB00594,Amiloride,small molecule,approved,SCNN1D,inhibitor
DB00594,Amiloride,small molecule,approved,AOC1,inhibitor
DB00594,Amiloride,small molecule,approved,ASIC2,inhibitor
DB00594,Amiloride,small molecule,approved,ASIC1,inhibitor
DB00594,Amiloride,small molecule,approved,SLC9A1,inhibitor
DB00594,Amiloride,small molecule,approved,PLAU,inhibitor
DB00595,Oxytetracycline,small molecule,approved|investigational|vet_approved,rpsI,inhibitor
DB00595,Oxytetracycline,small molecule,approved|investigational|vet_approved,rpsD,inhibitor
DB00596,Ulobetasol,small molecule,approved,NR3C1,agonist
DB00598,Labetalol,small molecule,approved,ADRB1,antagonist
DB00598,Labetalol,small molecule,approved,ADRB2,antagonist
DB00598,Labetalol,small molecule,approved,ADRA1A,antagonist
DB00599,Thiopental,small molecule,approved|vet_approved,GABRA1,potentiator
DB00599,Thiopental,small molecule,approved|vet_approved,GABRA2,potentiator
DB00599,Thiopental,small molecule,approved|vet_approved,GABRA3,potentiator
DB00599,Thiopental,small molecule,approved|vet_approved,GABRA4,potentiator
DB00599,Thiopental,small molecule,approved|vet_approved,GABRA5,potentiator
DB00599,Thiopental,small molecule,approved|vet_approved,GABRA6,potentiator
DB00599,Thiopental,small molecule,approved|vet_approved,CHRNA4,antagonist
DB00599,Thiopental,small molecule,approved|vet_approved,CHRNA7,antagonist
DB00599,Thiopental,small molecule,approved|vet_approved,GRIA2,antagonist
DB00599,Thiopental,small molecule,approved|vet_approved,GRIK2,antagonist
DB00599,Thiopental,small molecule,approved|vet_approved,FAAH,inhibitor
DB00599,Thiopental,small molecule,approved|vet_approved,CHRM3,
DB00600,Monobenzone,small molecule,approved,TYR,inhibitor
DB00603,Medroxyprogesterone acetate,small molecule,approved|investigational,PGR,agonist
DB00603,Medroxyprogesterone acetate,small molecule,approved|investigational,ESR1,agonist
DB00603,Medroxyprogesterone acetate,small molecule,approved|investigational,ABCB1,inhibitor
DB00603,Medroxyprogesterone acetate,small molecule,approved|investigational,GABRA1,inhibitor
DB00604,Cisapride,small molecule,approved|investigational|withdrawn,HTR4,agonist
DB00604,Cisapride,small molecule,approved|investigational|withdrawn,HTR3A,agonist
DB00604,Cisapride,small molecule,approved|investigational|withdrawn,HTR2A,agonist
DB00604,Cisapride,small molecule,approved|investigational|withdrawn,KCNH2,inhibitor
DB00605,Sulindac,small molecule,approved|investigational,PTGS2,inhibitor
DB00605,Sulindac,small molecule,approved|investigational,PTGS1,inhibitor
DB00605,Sulindac,small molecule,approved|investigational,AKR1B1,inhibitor
DB00605,Sulindac,small molecule,approved|investigational,MAPK3,inhibitor
DB00605,Sulindac,small molecule,approved|investigational,PPARD,negative modulator
DB00605,Sulindac,small molecule,approved|investigational,PTGDR2,antagonist
DB00605,Sulindac,small molecule,approved|investigational,AKR1B10,inhibitor
DB00606,Cyclothiazide,small molecule,approved,FXYD2,inhibitor
DB00606,Cyclothiazide,small molecule,approved,CA1,inhibitor
DB00606,Cyclothiazide,small molecule,approved,CA1,inhibitor
DB00606,Cyclothiazide,small molecule,approved,CA2,inhibitor
DB00606,Cyclothiazide,small molecule,approved,SFRP4,inhibitor
DB00607,Nafcillin,small molecule,approved|investigational,pbp1b,inhibitor
DB00607,Nafcillin,small molecule,approved|investigational,penA,inhibitor
DB00607,Nafcillin,small molecule,approved|investigational,pbp2a,inhibitor
DB00607,Nafcillin,small molecule,approved|investigational,pbp3,inhibitor
DB00607,Nafcillin,small molecule,approved|investigational,pbpA,inhibitor
DB00608,Chloroquine,small molecule,approved|investigational|vet_approved,GSTA2,inhibitor
DB00608,Chloroquine,small molecule,approved|investigational|vet_approved,TNF,inhibitor
DB00608,Chloroquine,small molecule,approved|investigational|vet_approved,TLR9,inhibitor
DB00608,Chloroquine,small molecule,approved|investigational|vet_approved,GST,inhibitor
DB00608,Chloroquine,small molecule,approved|investigational|vet_approved,HMGB1,inhibitor
DB00608,Chloroquine,small molecule,approved|investigational|vet_approved,GSTM1,inhibitor
DB00608,Chloroquine,small molecule,approved|investigational|vet_approved,ACE2,modulator
DB00609,Ethionamide,small molecule,approved,inhA,inhibitor
DB00609,Ethionamide,small molecule,approved,katG,other/unknown
DB00610,Metaraminol,small molecule,approved|investigational,ADRA1A,agonist
DB00611,Butorphanol,small molecule,approved|illicit|vet_approved,OPRK1,agonist
DB00611,Butorphanol,small molecule,approved|illicit|vet_approved,OPRD1,agonist
DB00611,Butorphanol,small molecule,approved|illicit|vet_approved,OPRM1,antagonist
DB00612,Bisoprolol,small molecule,approved,ADRB1,antagonist
DB00612,Bisoprolol,small molecule,approved,ADRB2,antagonist
DB00613,Amodiaquine,small molecule,approved|investigational,HNMT,inhibitor
DB00615,Rifabutin,small molecule,approved|investigational,rpoA,inhibitor
DB00615,Rifabutin,small molecule,approved|investigational,rpoB,inhibitor
DB00615,Rifabutin,small molecule,approved|investigational,rpoC,inhibitor
DB00615,Rifabutin,small molecule,approved|investigational,HSP90AA1,other/unknown
DB00615,Rifabutin,small molecule,approved|investigational,HSP90B1,other/unknown
DB00616,Candoxatril,small molecule,experimental,MME,inhibitor
DB00616,Candoxatril,small molecule,experimental,ACE,inhibitor
DB00617,Paramethadione,small molecule,approved,CACNA1I,inhibitor
DB00618,Demeclocycline,small molecule,approved,AVPR2,inhibitor
DB00619,Imatinib,small molecule,approved,BCR,inhibitor
DB00619,Imatinib,small molecule,approved,KIT,antagonist
DB00619,Imatinib,small molecule,approved,RET,inhibitor
DB00619,Imatinib,small molecule,approved,NTRK1,antagonist
DB00619,Imatinib,small molecule,approved,CSF1R,antagonist
DB00619,Imatinib,small molecule,approved,PDGFRA,antagonist
DB00619,Imatinib,small molecule,approved,DDR1,antagonist
DB00619,Imatinib,small molecule,approved,ABL1,inhibitor
DB00619,Imatinib,small molecule,approved,PDGFRB,antagonist
DB00619,Imatinib,small molecule,approved,DDR2,antagonist
DB00620,Triamcinolone,small molecule,approved|vet_approved,NR3C1,agonist
DB00621,Oxandrolone,small molecule,approved|investigational,AR,agonist
DB00622,Nicardipine,small molecule,approved|investigational,CACNA1C,inhibitor
DB00622,Nicardipine,small molecule,approved|investigational,CACNB2,inhibitor
DB00622,Nicardipine,small molecule,approved|investigational,CACNA2D1,inhibitor
DB00622,Nicardipine,small molecule,approved|investigational,CACNA1D,inhibitor
DB00622,Nicardipine,small molecule,approved|investigational,PDE1A,inhibitor
DB00622,Nicardipine,small molecule,approved|investigational,PDE1B,inhibitor
DB00622,Nicardipine,small molecule,approved|investigational,ADRA1A,antagonist
DB00622,Nicardipine,small molecule,approved|investigational,ADRA1B,antagonist
DB00622,Nicardipine,small molecule,approved|investigational,ADRA1D,antagonist
DB00622,Nicardipine,small molecule,approved|investigational,CHRM1,antagonist
DB00622,Nicardipine,small molecule,approved|investigational,CHRM2,antagonist
