PMCID,Ebola Protein,Interaction,Host Protein
PMC12004191,GP,express,NPC1
PMC12004191,GP,bind,NPC1
PMC12004191,GP,form,GP2
PMC12004191,L,bind,F5
PMC12004191,L,activate,F5
PMC12004191,GP,bind,NPC1
PMC12004191,GP,inhibit,NPC1
PMC12004191,GP,attach,NPC1
PMC12004191,GP,interact,GP2
PMC12004191,GP,involve,GP2
PMC12004191,GP,interact,GP2
PMC12004191,GP,involve,GP2
PMC12004191,GP,bind,NPC1
PMC12004191,GP,interact,NPC1
PMC12004191,GP,involve,NPC1
PMC12004191,GP,bind,NPC1
PMC12004191,GP,bind,NPC1
PMC12004191,GP,bind,NPC1
PMC5512973,VP35,activate,IRF3
PMC5512973,VP35,express,IRF3
PMC5512973,VP35,activate,IRF7
PMC5512973,VP35,express,IRF7
PMC5512973,VP35,activate,IRF3
PMC5512973,VP35,express,IRF3
PMC5512973,VP35,activate,IRF7
PMC5512973,VP35,express,IRF7
PMC5512973,VP24,bind,STAT1
PMC5512973,VP24,activate,STAT1
PMC5512973,VP24,inhibit,STAT1
PMC5512973,VP24,signal,IRF7
PMC5512973,VP24,target,IRF7
PMC5512973,VP24,signal,IRF3
PMC5512973,VP24,target,IRF3
PMC7600878,GP,activate,TLR4
PMC7600878,GP,induce,TLR4
PMC7600878,GP,mediate,TLR4
PMC7600878,GP,signal,TLR4
PMC7600878,VP35,bind,IRF3
PMC7600878,VP35,inhibit,IRF3
PMC7600878,VP35,phosphorylate,IRF3
PMC7600878,VP35,express,IRF3
PMC7600878,VP35,prevent,IRF3
PMC7600878,GP,induce,CD4
PMC5864874,VP35,express,IFNB1
PMC5864874,VP35,encode,IFNB1
PMC5864874,VP35,signal,IFNB1
PMC5864874,VP35,express,EIF2AK2
PMC5864874,VP35,encode,EIF2AK2
PMC5864874,VP35,signal,EIF2AK2
PMC5864874,VP35,express,IFNB1
PMC5864874,VP35,express,IFNB1
PMC5864874,VP35,induce,IFNB1
PMC5864874,VP35,express,IFNB1
PMC5864874,VP35,block,IFNB1
PMC5864874,VP35,trigger,IFNB1
PMC5864874,VP35,express,IFNB1
PMC5864874,VP35,change,IFNB1
PMC5864874,VP35,control,IFNB1
PMC5864874,VP35,change,IFNB1
PMC5864874,VP35,change,EIF2AK2
PMC5864874,VP35,activate,IFNB1
PMC5864874,VP35,express,IFNB1
PMC5864874,VP35,control,IFNB1
PMC5864874,VP35,express,EIF2AK2
PMC5864874,VP35,control,EIF2AK2
PMC5864874,VP35,express,IFNB1
PMC5864874,VP35,control,IFNB1
PMC5864874,VP35,express,EIF2AK2
PMC5864874,VP35,control,EIF2AK2
PMC11845127,NP,target,CD68
PMC5947131,GP,transport,CP
PMC5947131,GP,neutralize,CP
PMC5947131,GP,neutralize,CP
PMC5809616,GP,prevent,GP2
PMC8435780,GP,encode,GP2
PMC8435780,GP,target,GP2
PMC8435780,GP,bind,NPC1
PMC8435780,GP,interact,NPC1
PMC8435780,GP,prevent,NPC1
PMC8435780,GP,cleave,furin
PMC6366079,GP,change,CRP
PMC6366079,GP,change,SAA2
PMC6366079,GP,interact,LRG1
PMC6366079,GP,express,LRG1
PMC6366079,GP,involve,LRG1
PMC6366079,GP,signal,LRG1
PMC6366079,GP,bind,LRG1
PMC6366079,GP,activate,C1s
PMC6366079,GP,recruit,C1s
PMC6366079,GP,suppress,C1s
PMC6366079,GP,express,C1s
PMC6366079,GP,inactivate,C1s
PMC6366079,GP,promote,C1s
PMC6366079,GP,activate,C4B
PMC6366079,GP,recruit,C4B
PMC6366079,GP,suppress,C4B
PMC6366079,GP,express,C4B
PMC6366079,GP,inactivate,C4B
PMC6366079,GP,promote,C4B
PMC5762832,GP,form,GP2
PMC3516577,GP,interact,CD4
PMC3516577,GP,mediate,CD4
PMC3516577,GP,interact,CCR5
PMC3516577,GP,mediate,CCR5
PMC3516577,GP,interact,CXCR4
PMC3516577,GP,mediate,CXCR4
PMC5570806,GP,bind,NPC1
PMC5570806,GP,transport,NPC1
PMC5570806,GP,bind,NPC1
PMC5570806,GP,inhibit,NPC1
PMC4564534,GP,bind,Tyro3
PMC4564534,GP,promote,Tyro3
PMC4564534,GP,bind,Axl
PMC4564534,GP,promote,Axl
PMC4564534,GP,bind,CLEC5A
PMC4564534,GP,express,CLEC5A
PMC4564534,GP,promote,CLEC5A
PMC4564534,GP,express,Axl
PMC4564534,GP,target,Axl
PMC4564534,GP,bind,Axl
PMC4564534,GP,express,Axl
PMC4564534,GP,promote,Axl
PMC4564534,GP,bind,Axl
PMC4564534,GP,express,Axl
PMC4564534,GP,promote,Axl
PMC4201348,GP,neutralize,GP2
PMC4201348,GP,target,GP2
PMC8954160,GP,cleave,TYRO3
PMC8954160,GP,attach,TYRO3
PMC8954160,GP,cleave,AXL
PMC8954160,GP,attach,AXL
PMC8954160,GP,cleave,MERTK
PMC8954160,GP,attach,MERTK
PMC8954160,VP30,phosphorylate,SRPK1
PMC8954160,VP30,phosphorylate,SRPK2
PMC8954160,VP24,bind,ISG15
PMC8954160,VP24,block,ISG15
PMC8954160,VP24,interfere,ISG15
PMC6249601,GP,cleave,furin
PMC6249601,GP,form,furin
PMC6249601,GP,cleave,GP2
PMC6249601,GP,form,GP2
PMC6249601,GP,bind,NPC1
PMC6249601,GP,penetrate,NPC1
PMC6249601,GP,bind,SPR
PMC6249601,GP,bind,SPR
PMC7110538,GP,bind,GP2
PMC7110538,GP,bind,GP2
PMC7110538,GP,trigger,GP2
PMC7110538,GP,cleave,GP2
PMC7110538,GP,change,GP2
PMC11006114,GP,neutralize,PRNT
PMC11006114,GP,bind,PRNT
PMC11006114,GP,neutralize,PRNT
PMC11006114,GP,maintain,PRNT
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC9243524,GP,block,Cat
PMC9243524,GP,stabilize,Cat
PMC9243524,GP,control,Cat
PMC10094735,L,interact,Tsg101
PMC10094735,L,ubiquitinate,Tsg101
PMC10094735,L,interact,HECTD1
PMC10094735,L,ubiquitinate,HECTD1
PMC10094735,L,interact,Tsg101
PMC10094735,VP40,enhance,TG
PMC11615675,VP35,associate,CD68
PMC11615675,VP35,recruit,CD68
PMC11615675,VP35,associate,CCR2
PMC11615675,VP35,recruit,CCR2
PMC5562721,GP,activate,TLR4
PMC5562721,GP,signal,TLR4
PMC5562721,GP,activate,APCs
PMC5562721,GP,induce,APCs
PMC5562721,GP,activate,TLR4
PMC5562721,GP,recruit,TLR4
PMC5562721,GP,trigger,TLR4
PMC5562721,GP,affect,TLR4
PMC5562721,GP,signal,TLR4
PMC5562721,GP,modulate,TLR4
PMC5562721,GP,control,TLR4
PMC5562721,GP,change,GAPDH
PMC5562721,GP,bind,TLR4
PMC5562721,GP,trigger,TLR4
PMC5562721,GP,mediate,TLR4
PMC5562721,GP,bind,TLR4
PMC5562721,GP,trigger,TLR4
PMC5562721,GP,mediate,TLR4
PMC5562721,GP,bind,TLR4
PMC5562721,GP,trigger,TLR4
PMC5562721,GP,mediate,TLR4
PMC5562721,GP,block,TLR4
PMC5562721,GP,signal,TLR4
PMC5562721,GP,block,TLR4
PMC5562721,GP,signal,TLR4
PMC5562721,GP,induce,TLR4
PMC5562721,GP,involve,TLR4
PMC5562721,GP,signal,TLR4
PMC5562721,GP,induce,TLR4
PMC5562721,GP,inhibit,CD4
PMC5562721,GP,activate,TLR4
PMC5562721,GP,induce,TLR4
PMC5562721,GP,enhance,TLR4
PMC5562721,GP,promote,TLR4
PMC5562721,GP,signal,TLR4
PMC5562721,GP,express,CD4
PMC5562721,GP,control,CD4
PMC5562721,GP,express,CD40
PMC5562721,GP,express,CD80
PMC5562721,GP,express,CD40
PMC5562721,GP,control,CD40
PMC5562721,GP,express,CD80
PMC5562721,GP,control,CD80
PMC5562721,GP,express,CD40
PMC5562721,GP,control,CD40
PMC5562721,GP,express,CD80
PMC5562721,GP,control,CD80
PMC5562721,GP,activate,CD40
PMC5562721,GP,stimulate,CD40
PMC5562721,GP,induce,CD40
PMC5562721,GP,express,CD40
PMC5562721,GP,enhance,CD40
PMC5562721,GP,control,CD40
PMC5562721,GP,activate,CD80
PMC5562721,GP,stimulate,CD80
PMC5562721,GP,induce,CD80
PMC5562721,GP,express,CD80
PMC5562721,GP,enhance,CD80
PMC5562721,GP,control,CD80
PMC5562721,GP,mediate,TLR4
PMC5562721,GP,signal,TLR4
PMC5562721,GP,link,GP2
PMC5562721,GP,express,GP2
PMC5562721,GP,bind,CD4
PMC5562721,GP,interact,CD4
PMC5562721,GP,block,CD4
PMC5562721,GP,bind,TLR4
PMC5562721,GP,interact,TLR4
PMC5562721,GP,block,TLR4
PMC5562721,GP,activate,CD40
PMC5562721,GP,trigger,CD40
PMC5562721,GP,express,CD40
PMC5562721,GP,enhance,CD40
PMC5562721,GP,activate,CD80
PMC5562721,GP,trigger,CD80
PMC5562721,GP,express,CD80
PMC5562721,GP,enhance,CD80
PMC5562721,GP,activate,APC
PMC5562721,GP,enhance,APC
PMC4894689,GP,bind,NPC1
PMC4894689,GP,recognize,NPC1
PMC4894689,GP,recognize,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,cleave,NPC1
PMC4894689,GP,form,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,form,NPC1
PMC4894689,GP,facilitate,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,express,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,block,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,affect,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,activate,NPC1
PMC4894689,GP,express,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,change,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,change,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,change,NPC1
PMC4894689,GP,express,NPC1
PMC4894689,GP,express,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,alter,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,express,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,change,NPC1
PMC4894689,GP,switch,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,change,NPC1
PMC4894689,GP,control,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,GP2
PMC4894689,GP,control,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,express,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,bind,NPC1
PMC4894689,GP,interact,NPC1
PMC8905941,GP,express,C6
PMC11230233,GP,associate,furin
PMC11230233,GP,cleave,furin
PMC11230233,GP,form,GP2
PMC11230233,GP,cleave,GC
PMC11230233,GP,form,GC
PMC11230233,GP,bind,NPC1
PMC11230233,GP,trigger,NPC1
PMC11230233,GP,mediate,NPC1
PMC11230233,GP,form,NPC1
PMC11230233,GP,inhibit,CPE
PMC11230233,GP,neutralize,CPE
PMC11230233,GP,inhibit,CPE
PMC11230233,GP,neutralize,CPE
PMC11230233,GP,bind,GC
PMC11230233,GP,bind,NPC1
PMC11230233,GP,cleave,NPC1
PMC11230233,GP,bind,GP2
PMC11230233,GP,bind,GC
PMC11230233,GP,bind,GC
PMC11230233,GP,control,GC
PMC11230233,GP,bind,GP2
PMC11230233,GP,cleave,GP2
PMC11230233,GP,bind,GP2
PMC11230233,GP,bind,GC
PMC11230233,GP,enhance,GC
PMC11230233,GP,neutralize,GC
PMC11230233,GP,bind,GC
PMC11230233,GP,cleave,GC
PMC11230233,GP,neutralize,GC
PMC11230233,GP,interact,NPC1
PMC11230233,GP,recognize,GP2
PMC11230233,GP,interact,GP2
PMC11230233,GP,interact,GP2
PMC11230233,GP,change,GP2
PMC11230233,GP,maintain,GP2
PMC11230233,GP,prevent,GP2
PMC11230233,GP,neutralize,GP2
PMC11230233,GP,change,GP2
PMC11230233,GP,link,GP2
PMC11230233,GP,bind,NPC1
PMC11230233,GP,bind,GP2
PMC11230233,GP,prevent,GP2
PMC11230233,GP,bind,GP2
PMC11230233,GP,prevent,GP2
PMC11230233,GP,bind,GC
PMC11230233,GP,interact,GC
PMC11230233,GP,bind,GC
PMC11230233,GP,interact,GC
PMC11230233,GP,bind,GC
PMC11230233,GP,bind,GC
PMC9182267,GP,express,TBX21
PMC9182267,GP,encode,TBX21
PMC9182267,GP,regulate,TBX21
PMC9182267,GP,stimulate,ICOS
PMC9182267,GP,induce,ICOS
PMC9182267,GP,express,ICOS
PMC9182267,GP,prevent,MVD
PMC9182267,GP,modulate,MVD
PMC9182267,GP,control,MVD
PMC9182267,GP,neutralize,MVD
PMC9182267,GP,alter,MVD
PMC7799152,L,bind,SPR
PMC7799152,GP,bind,SPR
PMC4709101,VP24,bind,STAT1
PMC4709101,VP24,block,STAT1
PMC4709101,VP24,phosphorylate,STAT1
PMC4709101,VP24,prevent,STAT1
PMC4709101,VP24,translocate,STAT1
PMC4709101,VP24,bind,STAT1
PMC4709101,VP24,block,STAT1
PMC4709101,VP24,phosphorylate,STAT1
PMC4709101,VP24,prevent,STAT1
PMC4709101,VP24,translocate,STAT1
PMC8576094,GP,interact,NPC1
PMC8576094,GP,associate,NPC1
PMC8576094,GP,interfere,NPC1
PMC8576094,GP,target,NPC1
PMC8576094,GP,bind,TLR2
PMC8576094,GP,activate,TLR2
PMC8576094,GP,inhibit,TLR2
PMC8576094,GP,modulate,TLR2
PMC8576094,GP,induce,TLR2
PMC8576094,GP,express,TLR2
PMC8576094,GP,translocate,TLR2
PMC8576094,GP,interfere,TLR2
PMC8576094,GP,maintain,TLR2
PMC8576094,GP,regulate,TLR2
PMC8576094,GP,signal,TLR2
PMC8576094,GP,bind,TLR3
PMC8576094,GP,activate,TLR3
PMC8576094,GP,inhibit,TLR3
PMC8576094,GP,modulate,TLR3
PMC8576094,GP,induce,TLR3
PMC8576094,GP,express,TLR3
PMC8576094,GP,translocate,TLR3
PMC8576094,GP,interfere,TLR3
PMC8576094,GP,maintain,TLR3
PMC8576094,GP,regulate,TLR3
PMC8576094,GP,signal,TLR3
PMC8576094,GP,bind,TLR4
PMC8576094,GP,activate,TLR4
PMC8576094,GP,inhibit,TLR4
PMC8576094,GP,modulate,TLR4
PMC8576094,GP,induce,TLR4
PMC8576094,GP,express,TLR4
PMC8576094,GP,translocate,TLR4
PMC8576094,GP,interfere,TLR4
PMC8576094,GP,maintain,TLR4
PMC8576094,GP,regulate,TLR4
PMC8576094,GP,signal,TLR4
PMC8576094,GP,bind,TLR7
PMC8576094,GP,activate,TLR7
PMC8576094,GP,inhibit,TLR7
PMC8576094,GP,modulate,TLR7
PMC8576094,GP,induce,TLR7
PMC8576094,GP,express,TLR7
PMC8576094,GP,translocate,TLR7
PMC8576094,GP,interfere,TLR7
PMC8576094,GP,maintain,TLR7
PMC8576094,GP,regulate,TLR7
PMC8576094,GP,signal,TLR7
PMC8576094,GP,bind,MyD88
PMC8576094,GP,activate,MyD88
PMC8576094,GP,inhibit,MyD88
PMC8576094,GP,modulate,MyD88
PMC8576094,GP,induce,MyD88
PMC8576094,GP,express,MyD88
PMC8576094,GP,translocate,MyD88
PMC8576094,GP,interfere,MyD88
PMC8576094,GP,maintain,MyD88
PMC8576094,GP,regulate,MyD88
PMC8576094,GP,signal,MyD88
PMC8576094,GP,bind,TRAF6
PMC8576094,GP,activate,TRAF6
PMC8576094,GP,inhibit,TRAF6
PMC8576094,GP,modulate,TRAF6
PMC8576094,GP,induce,TRAF6
PMC8576094,GP,express,TRAF6
PMC8576094,GP,translocate,TRAF6
PMC8576094,GP,interfere,TRAF6
PMC8576094,GP,maintain,TRAF6
PMC8576094,GP,regulate,TRAF6
PMC8576094,GP,signal,TRAF6
PMC8576094,GP,bind,CAT
PMC8576094,GP,activate,CAT
PMC8576094,GP,inhibit,CAT
PMC8576094,GP,modulate,CAT
PMC8576094,GP,induce,CAT
PMC8576094,GP,express,CAT
PMC8576094,GP,translocate,CAT
PMC8576094,GP,interfere,CAT
PMC8576094,GP,maintain,CAT
PMC8576094,GP,regulate,CAT
PMC8576094,GP,signal,CAT
PMC8576094,GP,bind,MyD88
PMC8576094,GP,activate,MyD88
PMC8576094,GP,inhibit,MyD88
PMC8576094,GP,modulate,MyD88
PMC8576094,GP,induce,MyD88
PMC8576094,GP,express,MyD88
PMC8576094,GP,translocate,MyD88
PMC8576094,GP,interfere,MyD88
PMC8576094,GP,maintain,MyD88
PMC8576094,GP,regulate,MyD88
PMC8576094,GP,signal,MyD88
PMC8576094,GP,bind,MyD88
PMC8576094,GP,activate,MyD88
PMC8576094,GP,inhibit,MyD88
PMC8576094,GP,modulate,MyD88
PMC8576094,GP,induce,MyD88
PMC8576094,GP,express,MyD88
PMC8576094,GP,translocate,MyD88
PMC8576094,GP,interfere,MyD88
PMC8576094,GP,maintain,MyD88
PMC8576094,GP,regulate,MyD88
PMC8576094,GP,signal,MyD88
PMC8576094,GP,bind,IRAK4
PMC8576094,GP,activate,IRAK4
PMC8576094,GP,inhibit,IRAK4
PMC8576094,GP,modulate,IRAK4
PMC8576094,GP,induce,IRAK4
PMC8576094,GP,express,IRAK4
PMC8576094,GP,translocate,IRAK4
PMC8576094,GP,interfere,IRAK4
PMC8576094,GP,maintain,IRAK4
PMC8576094,GP,regulate,IRAK4
PMC8576094,GP,signal,IRAK4
PMC8576094,GP,bind,TRAF6
PMC8576094,GP,activate,TRAF6
PMC8576094,GP,inhibit,TRAF6
PMC8576094,GP,modulate,TRAF6
PMC8576094,GP,induce,TRAF6
PMC8576094,GP,express,TRAF6
PMC8576094,GP,translocate,TRAF6
PMC8576094,GP,interfere,TRAF6
PMC8576094,GP,maintain,TRAF6
PMC8576094,GP,regulate,TRAF6
PMC8576094,GP,signal,TRAF6
PMC8576094,VP24,bind,STAT1
PMC8576094,VP24,activate,STAT1
PMC8576094,VP24,phosphorylate,STAT1
PMC8576094,VP24,transport,STAT1
PMC8576094,VP24,interfere,STAT1
PMC8576094,VP24,signal,STAT1
PMC8322977,GP,form,GP2
PMC8322977,GP,bind,NHS
PMC8322977,GP,bind,GP2
PMC8322977,GP,bind,NPC1
PMC9534391,GP,induce,CD4
PMC11348817,GP,bind,NPC1
PMC11348817,GP,form,NPC1
PMC11348817,GP,facilitate,GP2
PMC11348817,GP,target,GP2
PMC11348817,GP,bind,IGHV6-1
PMC11348817,GP,bind,IGKV4-1
PMC11348817,GP,interact,NPC1
PMC11348817,GP,block,NPC1
PMC11348817,GP,attach,NPC1
PMC11945660,GP,neutralize,PRNT
PMC11945660,GP,link,PRNT
PMC11945660,GP,neutralize,PRNT
PMC11945660,GP,neutralize,PRNT
PMC11945660,GP,impact,CD4
PMC6171133,GP,link,GP2
PMC11998546,NP,target,APC
PMC11998546,NP,target,CD4
PMC7090660,VP35,activate,IRF3
PMC7090660,VP35,block,IRF3
PMC7090660,VP35,promote,IRF3
PMC7983082,GP,bind,NPC1
PMC7983082,GP,activate,NPC1
PMC7983082,GP,inhibit,NPC1
PMC7983082,GP,control,NPC1
PMC10610722,GP,bind,HLA-DPA1
PMC7556209,VP24,bind,STAT1
PMC7556209,VP24,block,STAT1
PMC7556209,VP24,phosphorylate,STAT1
PMC7556209,VP24,prevent,STAT1
PMC7556209,VP24,signal,STAT1
PMC8147973,GP,cleave,furin
PMC8147973,GP,cleave,GP2
PMC8147973,GP,bind,NPC1
PMC8147973,GP,express,NPC1
PMC8147973,GP,bind,NPC1
PMC8147973,GP,induce,NPC1
PMC8147973,GP,mediate,NPC1
PMC8147973,GP,change,NPC1
PMC8147973,GP,bind,GP2
PMC8147973,GP,induce,GP2
PMC8147973,GP,mediate,GP2
PMC8147973,GP,change,GP2
PMC8147973,GP,bind,GP2
PMC8147973,GP,cleave,GP2
PMC8147973,GP,link,GP2
PMC8147973,GP,bind,GC
PMC7113690,GP,bind,NPC1
PMC7113690,GP,trigger,NPC1
PMC7113690,GP,cleave,NPC1
PMC7113690,GP,facilitate,NPC1
PMC9932497,GP,associate,MVD
PMC8031739,GP,regulate,F5
PMC8031739,GP,regulate,HRG
PMC8031739,GP,regulate,SERPINC1
PMC8031739,GP,regulate,KLKB1
PMC8031739,GP,regulate,SERPIND1
PMC8031739,GP,regulate,KNG1
PMC8031739,GP,regulate,FGG
PMC6675926,L,target,AFP
PMC6675926,L,target,AFP
PMC6675926,L,target,AFP
PMC6675926,L,target,AFP
PMC6675926,L,target,AFP
PMC6675926,L,target,AFP
PMC6675926,L,target,AFP
PMC7349952,GP,control,F11
PMC7349952,GP,promote,F11
PMC8191996,VP40,ubiquitinate,NEDD4
PMC8191996,VP40,facilitate,NEDD4
PMC8191996,VP40,express,ISG15
PMC8191996,VP40,ubiquitinate,ISG15
PMC8191996,VP40,interact,ISG15
PMC8191996,VP40,activate,ISG15
PMC8191996,VP40,inhibit,ISG15
PMC8191996,VP40,block,ISG15
PMC8191996,VP40,interact,NEDD4
PMC8191996,VP40,activate,NEDD4
PMC8191996,VP40,inhibit,NEDD4
PMC8191996,VP40,block,NEDD4
PMC8191996,VP40,activate,NEDD4
PMC8191996,VP40,enhance,NEDD4
PMC8191996,VP40,ubiquitinate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,activate,NEDD4
PMC8191996,VP40,enhance,NEDD4
PMC8191996,VP40,ubiquitinate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,ubiquitinate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,promote,NEDD4
PMC8191996,VP40,promote,NEDD4
PMC8191996,VP40,ubiquitinate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,transport,NEDD4
PMC8191996,VP40,ubiquitinate,TSG101
PMC8191996,VP40,acetylate,TSG101
PMC8191996,VP40,transport,TSG101
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,enhance,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,enhance,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,enhance,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,activate,NEDD4
PMC8191996,VP40,ubiquitinate,NEDD4
PMC8191996,VP40,control,NEDD4
PMC8191996,VP40,activate,NEDD4
PMC8191996,VP40,ubiquitinate,NEDD4
PMC8191996,VP40,control,NEDD4
PMC8191996,VP40,activate,NEDD4
PMC8191996,VP40,ubiquitinate,NEDD4
PMC8191996,VP40,control,NEDD4
PMC8191996,VP40,activate,NEDD4
PMC8191996,VP40,ubiquitinate,NEDD4
PMC8191996,VP40,control,NEDD4
PMC8191996,VP40,activate,NEDD4
PMC8191996,VP40,ubiquitinate,NEDD4
PMC8191996,VP40,control,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,enhance,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,facilitate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,enhance,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,promote,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,enhance,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,promote,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,enhance,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,promote,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,control,NEDD4
PMC8191996,VP40,utilize,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,involve,NEDD4
PMC8191996,VP40,promote,NEDD4
PMC8191996,VP40,involve,NEDD4
PMC8191996,VP40,promote,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,interact,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,promote,NEDD4
PMC8191996,VP40,interact,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,promote,NEDD4
PMC8191996,VP40,interact,NEDD4
PMC8191996,VP40,acetylate,NEDD4
PMC8191996,VP40,regulate,NEDD4
PMC8191996,VP40,interact,NEDD4
PMC8191996,VP40,express,NEDD4
PMC8191996,VP40,interact,NEDD4
