Source,Relation,Target
SRC,involved_in(Reactome),RUNX2 regulates bone development
SRC,involved_in(Reactome),Regulation of RUNX3 expression and activity
SRC,involved_in(Reactome),Signaling by NTRK2 (TRKB)
SRC,involved_in(Reactome),Intracellular signaling by second messengers
SRC,involved_in(Reactome),Signaling by Nuclear Receptors
SRC,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
SRC,involved_in(Reactome),Extra-nuclear estrogen signaling
SRC,involved_in(Reactome),RHO GTPase cycle
SRC,involved_in(Reactome),RHOU GTPase cycle
SRC,involved_in(Reactome),Activated NTRK2 signals through FYN
SRC,involved_in(Reactome),Signaling by NTRK3 (TRKC)
SRC,involved_in(Reactome),Activated NTRK3 signals through PI3K
SRC,involved_in(Reactome),Autophagy
SRC,involved_in(Reactome),Long-term potentiation
SRC,involved_in(Reactome),GPER1 signaling
SRC,involved_in(Reactome),Signaling downstream of RAS mutants
SRC,involved_in(Reactome),Signaling by RAF1 mutants
SRC,involved_in(Reactome),Leishmania infection
SRC,involved_in(Reactome),Anti-inflammatory response favouring Leishmania parasite infection
SRC,involved_in(Reactome),Selective autophagy
SRC,involved_in(Reactome),FCGR3A-mediated IL10 synthesis
SRC,involved_in(Reactome),Parasite infection
SRC,involved_in(Reactome),Leishmania phagocytosis
SRC,involved_in(Reactome),FCGR3A-mediated phagocytosis
SRC,involved_in(Reactome),Leishmania parasite growth and survival
SRC,involved_in(Reactome),Signaling by KIT in disease
SRC,involved_in(Reactome),"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants"
SRC,involved_in(Reactome),Nervous system development
SRC,involved_in(Reactome),Signaling by CSF1 (M-CSF) in myeloid cells
SRC,involved_in(Reactome),"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
SRC,involved_in(Reactome),Bacterial Infection Pathways
SRC,involved_in(Reactome),Parasitic Infection Pathways
SRPK1,involved_in(Reactome),Developmental Biology
SRPK1,involved_in(Reactome),Disease
SRPK1,involved_in(Reactome),Infectious disease
SRPK1,involved_in(Reactome),SARS-CoV Infections
SRPK1,involved_in(Reactome),SARS-CoV-2 Infection
SRPK1,involved_in(Reactome),Maturation of nucleoprotein
SRPK1,involved_in(Reactome),Translation of Structural Proteins
SRPK1,involved_in(Reactome),Late SARS-CoV-2 Infection Events
SRPK1,involved_in(Reactome),Maternal to zygotic transition (MZT)
SRPK1,involved_in(Reactome),Replacement of protamines by nucleosomes in the male pronucleus
SRPK1,involved_in(Reactome),Viral Infection Pathways
SRPK2,involved_in(Reactome),Disease
SRPK2,involved_in(Reactome),Infectious disease
SRPK2,involved_in(Reactome),SARS-CoV Infections
SRPK2,involved_in(Reactome),SARS-CoV-2 Infection
SRPK2,involved_in(Reactome),Maturation of nucleoprotein
SRPK2,involved_in(Reactome),Translation of Structural Proteins
SRPK2,involved_in(Reactome),Late SARS-CoV-2 Infection Events
SRPK2,involved_in(Reactome),Viral Infection Pathways
SRPRB,involved_in(Reactome),SRP-dependent cotranslational protein targeting to membrane
SRPRB,involved_in(Reactome),Cellular responses to stress
SRPRB,involved_in(Reactome),XBP1(S) activates chaperone genes
SRPRB,involved_in(Reactome),IRE1alpha activates chaperones
SRPRB,involved_in(Reactome),Unfolded Protein Response (UPR)
SRPRB,involved_in(Reactome),Metabolism of proteins
SRPRB,involved_in(Reactome),Translation
SRPRB,involved_in(Reactome),Cellular responses to stimuli
SRSF10,involved_in(Reactome),mRNA Splicing - Major Pathway
SRSF10,involved_in(Reactome),mRNA Splicing
SRSF10,involved_in(Reactome),Processing of Capped Intron-Containing Pre-mRNA
SRSF10,involved_in(Reactome),Metabolism of RNA
SSR3,involved_in(Reactome),SRP-dependent cotranslational protein targeting to membrane
SSR3,involved_in(Reactome),Metabolism of proteins
SSR3,involved_in(Reactome),Translation
SSR4,involved_in(Reactome),SRP-dependent cotranslational protein targeting to membrane
SSR4,involved_in(Reactome),Metabolism of proteins
SSR4,involved_in(Reactome),Translation
ST13,involved_in(Reactome),Cellular responses to stress
ST13,involved_in(Reactome),Regulation of HSF1-mediated heat shock response
ST13,involved_in(Reactome),Cellular response to heat stress
ST13,involved_in(Reactome),Cellular responses to stimuli
ST14,involved_in(Reactome),Developmental Biology
ST14,involved_in(Reactome),Keratinization
ST14,involved_in(Reactome),Formation of the cornified envelope
STAT1,involved_in(Reactome),Interleukin-6 signaling
STAT1,involved_in(Reactome),ISG15 antiviral mechanism
STAT1,involved_in(Reactome),Antiviral mechanism by IFN-stimulated genes
STAT1,involved_in(Reactome),Signaling by FGFR in disease
STAT1,involved_in(Reactome),Cytokine Signaling in Immune system
STAT1,involved_in(Reactome),Signaling by SCF-KIT
STAT1,involved_in(Reactome),Signaling by NOTCH
STAT1,involved_in(Reactome),Signal Transduction
STAT1,involved_in(Reactome),Disease
STAT1,involved_in(Reactome),Immune System
STAT1,involved_in(Reactome),Signaling by TGF-beta Receptor Complex
STAT1,involved_in(Reactome),Signaling by cytosolic FGFR1 fusion mutants
STAT1,involved_in(Reactome),FGFR1 mutant receptor activation
STAT1,involved_in(Reactome),Downstream signal transduction
STAT1,involved_in(Reactome),Signaling by PDGF
STAT1,involved_in(Reactome),Generic Transcription Pathway
STAT1,involved_in(Reactome),Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
STAT1,involved_in(Reactome),Downregulation of SMAD2/3:SMAD4 transcriptional activity
STAT1,involved_in(Reactome),Interleukin-12 family signaling
STAT1,involved_in(Reactome),Signaling by Interleukins
STAT1,involved_in(Reactome),Interleukin-2 family signaling
STAT1,involved_in(Reactome),Signaling by FGFR1 in disease
STAT1,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
STAT1,involved_in(Reactome),Infectious disease
STAT1,involved_in(Reactome),Interleukin-6 family signaling
STAT1,involved_in(Reactome),Interleukin-4 and Interleukin-13 signaling
STAT1,involved_in(Reactome),RNA Polymerase II Transcription
STAT1,involved_in(Reactome),Gene expression (Transcription)
STAT1,involved_in(Reactome),Interferon gamma signaling
STAT1,involved_in(Reactome),Regulation of IFNG signaling
STAT1,involved_in(Reactome),Interleukin-20 family signaling
STAT1,involved_in(Reactome),Transcriptional regulation by RUNX2
STAT1,involved_in(Reactome),Regulation of RUNX2 expression and activity
STAT1,involved_in(Reactome),Cellular responses to stimuli
STAT1,involved_in(Reactome),Interleukin-35 Signalling
STAT1,involved_in(Reactome),Interleukin-9 signaling
STAT1,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
STAT1,involved_in(Reactome),Signaling by TGFB family members
STAT1,involved_in(Reactome),Signaling by NOTCH3
STAT1,involved_in(Reactome),NOTCH3 Intracellular Domain Regulates Transcription
STAT1,involved_in(Reactome),Interleukin-27 signaling
STAT1,involved_in(Reactome),Interleukin-21 signaling
STAT1,involved_in(Reactome),Interferon alpha/beta signaling
STAT1,involved_in(Reactome),Regulation of IFNA/IFNB signaling
STAT1,involved_in(Reactome),Interferon Signaling
STAT1,involved_in(Reactome),Signaling by KIT in disease
STAT1,involved_in(Reactome),"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants"
STAT1,involved_in(Reactome),Signaling by PDGFR in disease
STAT1,involved_in(Reactome),"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants"
STAT1,involved_in(Reactome),Signaling by PDGFRA extracellular domain mutants
STAT1,involved_in(Reactome),Signaling by CSF3 (G-CSF)
STAT1,involved_in(Reactome),SARS-CoV Infections
STAT1,involved_in(Reactome),Signaling by CSF1 (M-CSF) in myeloid cells
STAT1,involved_in(Reactome),SARS-CoV-2 Infection
STAT1,involved_in(Reactome),Signaling by ALK in cancer
STAT1,involved_in(Reactome),Inactivation of CSF3 (G-CSF) signaling
STAT1,involved_in(Reactome),SARS-CoV-2 activates/modulates innate and adaptive immune responses
STAT1,involved_in(Reactome),SARS-CoV-2-host interactions
STAT1,involved_in(Reactome),Signaling by ALK fusions and activated point mutants
STAT1,involved_in(Reactome),Viral Infection Pathways
STAT1,involved_in(Reactome),Growth hormone receptor signaling
STAT1,involved_in(Reactome),PKR-mediated signaling
STAT1,involved_in(Reactome),Cellular responses to mechanical stimuli
STAT1,involved_in(Reactome),"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
STAT1,involved_in(Reactome),Response of endothelial cells to shear stress
STAT2,involved_in(Reactome),Cytokine Signaling in Immune system
STAT2,involved_in(Reactome),Disease
STAT2,involved_in(Reactome),Immune System
STAT2,involved_in(Reactome),Signaling by Interleukins
STAT2,involved_in(Reactome),Infectious disease
STAT2,involved_in(Reactome),Interleukin-20 family signaling
STAT2,involved_in(Reactome),Interferon alpha/beta signaling
STAT2,involved_in(Reactome),Regulation of IFNA/IFNB signaling
STAT2,involved_in(Reactome),Interferon Signaling
STAT2,involved_in(Reactome),Potential therapeutics for SARS
STAT2,involved_in(Reactome),SARS-CoV Infections
STAT2,involved_in(Reactome),SARS-CoV-2 Infection
STAT2,involved_in(Reactome),SARS-CoV-2 activates/modulates innate and adaptive immune responses
STAT2,involved_in(Reactome),SARS-CoV-2-host interactions
STAT2,involved_in(Reactome),Respiratory Syncytial Virus Infection Pathway
STAT2,involved_in(Reactome),Viral Infection Pathways
STAT2,involved_in(Reactome),Evasion by RSV of host interferon responses
STAT2,involved_in(Reactome),RSV-host interactions
STAT3,involved_in(Reactome),Interleukin-6 signaling
STAT3,involved_in(Reactome),Apoptosis
STAT3,involved_in(Reactome),Intrinsic Pathway for Apoptosis
STAT3,involved_in(Reactome),BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members
STAT3,involved_in(Reactome),Antiviral mechanism by IFN-stimulated genes
STAT3,involved_in(Reactome),Signaling by FGFR in disease
STAT3,involved_in(Reactome),Interleukin-7 signaling
STAT3,involved_in(Reactome),Developmental Biology
STAT3,involved_in(Reactome),Cytokine Signaling in Immune system
STAT3,involved_in(Reactome),Signaling by SCF-KIT
STAT3,involved_in(Reactome),Signal Transduction
STAT3,involved_in(Reactome),Disease
STAT3,involved_in(Reactome),Signaling by NTRKs
STAT3,involved_in(Reactome),Immune System
STAT3,involved_in(Reactome),Signaling by cytosolic FGFR1 fusion mutants
STAT3,involved_in(Reactome),FGFR1 mutant receptor activation
STAT3,involved_in(Reactome),Downstream signal transduction
STAT3,involved_in(Reactome),Signaling by PDGF
STAT3,involved_in(Reactome),Signaling by NTRK1 (TRKA)
STAT3,involved_in(Reactome),Signalling to STAT3
STAT3,involved_in(Reactome),Signaling by ALK
STAT3,involved_in(Reactome),Cellular responses to stress
STAT3,involved_in(Reactome),Senescence-Associated Secretory Phenotype (SASP)
STAT3,involved_in(Reactome),Cellular Senescence
STAT3,involved_in(Reactome),Signaling by Leptin
STAT3,involved_in(Reactome),"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation"
STAT3,involved_in(Reactome),Chaperonin-mediated protein folding
STAT3,involved_in(Reactome),Association of TriC/CCT with target proteins during biosynthesis
STAT3,involved_in(Reactome),Protein folding
STAT3,involved_in(Reactome),Metabolism of proteins
STAT3,involved_in(Reactome),Interleukin-1 family signaling
STAT3,involved_in(Reactome),Interleukin-12 family signaling
STAT3,involved_in(Reactome),Signaling by Interleukins
STAT3,involved_in(Reactome),Interleukin-2 family signaling
STAT3,involved_in(Reactome),Transcriptional regulation of pluripotent stem cells
STAT3,involved_in(Reactome),Programmed Cell Death
STAT3,involved_in(Reactome),Signaling by FGFR1 in disease
STAT3,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
STAT3,involved_in(Reactome),Interleukin-6 family signaling
STAT3,involved_in(Reactome),Interleukin-10 signaling
STAT3,involved_in(Reactome),Interleukin-4 and Interleukin-13 signaling
STAT3,involved_in(Reactome),Signaling by MET
STAT3,involved_in(Reactome),Signaling by PTK6
STAT3,involved_in(Reactome),PTK6 Activates STAT3
STAT3,involved_in(Reactome),Interleukin-20 family signaling
STAT3,involved_in(Reactome),MET activates STAT3
STAT3,involved_in(Reactome),Cellular responses to stimuli
STAT3,involved_in(Reactome),Interleukin-15 signaling
STAT3,involved_in(Reactome),Interleukin-35 Signalling
STAT3,involved_in(Reactome),Interleukin-9 signaling
STAT3,involved_in(Reactome),Signaling by Non-Receptor Tyrosine Kinases
STAT3,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
STAT3,involved_in(Reactome),Interleukin-37 signaling
STAT3,involved_in(Reactome),Interleukin-23 signaling
STAT3,involved_in(Reactome),Interleukin-27 signaling
STAT3,involved_in(Reactome),Interleukin-21 signaling
STAT3,involved_in(Reactome),Interferon Signaling
STAT3,involved_in(Reactome),Transcriptional regulation of granulopoiesis
STAT3,involved_in(Reactome),Signaling by KIT in disease
STAT3,involved_in(Reactome),"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants"
STAT3,involved_in(Reactome),Signaling by PDGFR in disease
STAT3,involved_in(Reactome),"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants"
STAT3,involved_in(Reactome),Signaling by PDGFRA extracellular domain mutants
STAT3,involved_in(Reactome),Signaling by CSF3 (G-CSF)
STAT3,involved_in(Reactome),Signaling by CSF1 (M-CSF) in myeloid cells
STAT3,involved_in(Reactome),Signaling by ALK in cancer
STAT3,involved_in(Reactome),STAT3 nuclear events downstream of ALK signaling
STAT3,involved_in(Reactome),Inactivation of CSF3 (G-CSF) signaling
STAT3,involved_in(Reactome),Cytoprotection by HMOX1
STAT3,involved_in(Reactome),Cellular response to chemical stress
STAT3,involved_in(Reactome),Signaling by ALK fusions and activated point mutants
STAT3,involved_in(Reactome),Nuclear events stimulated by ALK signaling in cancer
STAT3,involved_in(Reactome),Growth hormone receptor signaling
STAT3,involved_in(Reactome),PKR-mediated signaling
STIP1,involved_in(Reactome),Signal Transduction
STIP1,involved_in(Reactome),Signaling by Rho GTPases
STIP1,involved_in(Reactome),Cellular responses to stress
STIP1,involved_in(Reactome),HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
STIP1,involved_in(Reactome),Cellular responses to stimuli
STIP1,involved_in(Reactome),RHO GTPase cycle
STIP1,involved_in(Reactome),RND1 GTPase cycle
STIP1,involved_in(Reactome),"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
STRAP,involved_in(Reactome),Signal Transduction
STRAP,involved_in(Reactome),Signaling by TGF-beta Receptor Complex
STRAP,involved_in(Reactome),Downregulation of TGF-beta receptor signaling
STRAP,involved_in(Reactome),TGF-beta receptor signaling activates SMADs
STRAP,involved_in(Reactome),Signaling by TGFB family members
SUMO2,involved_in(Reactome),Metabolism
SUMO2,involved_in(Reactome),Vitamin D (calciferol) metabolism
SUMO2,involved_in(Reactome),Epigenetic regulation of gene expression
SUMO2,involved_in(Reactome),SUMOylation
SUMO2,involved_in(Reactome),SUMO is conjugated to E1 (UBA2:SAE1)
SUMO2,involved_in(Reactome),"SUMO is transferred from E1 to E2 (UBE2I, UBC9)"
SUMO2,involved_in(Reactome),SUMO is proteolytically processed
SUMO2,involved_in(Reactome),SUMOylation of DNA damage response and repair proteins
SUMO2,involved_in(Reactome),SUMO E3 ligases SUMOylate target proteins
SUMO2,involved_in(Reactome),Processing and activation of SUMO
SUMO2,involved_in(Reactome),SUMOylation of transcription factors
SUMO2,involved_in(Reactome),SUMOylation of transcription cofactors
SUMO2,involved_in(Reactome),Metabolism of proteins
SUMO2,involved_in(Reactome),SUMOylation of SUMOylation proteins
SUMO2,involved_in(Reactome),SUMOylation of intracellular receptors
SUMO2,involved_in(Reactome),SUMOylation of chromatin organization proteins
SUMO2,involved_in(Reactome),SUMOylation of RNA binding proteins
SUMO2,involved_in(Reactome),SUMOylation of DNA replication proteins
SUMO2,involved_in(Reactome),Metabolism of lipids
SUMO2,involved_in(Reactome),DNA Double-Strand Break Repair
SUMO2,involved_in(Reactome),Homology Directed Repair
SUMO2,involved_in(Reactome),HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)
SUMO2,involved_in(Reactome),Processing of DNA double-strand break ends
SUMO2,involved_in(Reactome),Formation of Incision Complex in GG-NER
SUMO2,involved_in(Reactome),Nucleotide Excision Repair
SUMO2,involved_in(Reactome),Global Genome Nucleotide Excision Repair (GG-NER)
SUMO2,involved_in(Reactome),Post-translational protein modification
SUMO2,involved_in(Reactome),DNA Repair
SUMO2,involved_in(Reactome),Gene expression (Transcription)
SUMO2,involved_in(Reactome),Metabolism of steroids
SUMO2,involved_in(Reactome),Regulation of endogenous retroelements
SUMO2,involved_in(Reactome),Regulation of endogenous retroelements by KRAB-ZFP proteins
SYK,involved_in(Reactome),Hemostasis
SYK,involved_in(Reactome),GPVI-mediated activation cascade
SYK,involved_in(Reactome),Cytokine Signaling in Immune system
SYK,involved_in(Reactome),Adaptive Immune System
SYK,involved_in(Reactome),Signal Transduction
SYK,involved_in(Reactome),Disease
SYK,involved_in(Reactome),Innate Immune System
SYK,involved_in(Reactome),Immune System
SYK,involved_in(Reactome),Fcgamma receptor (FCGR) dependent phagocytosis
SYK,involved_in(Reactome),FCGR activation
SYK,involved_in(Reactome),Regulation of actin dynamics for phagocytic cup formation
SYK,involved_in(Reactome),Role of phospholipids in phagocytosis
SYK,involved_in(Reactome),DAP12 interactions
SYK,involved_in(Reactome),DAP12 signaling
SYK,involved_in(Reactome),Fc epsilon receptor (FCERI) signaling
SYK,involved_in(Reactome),Role of LAT2/NTAL/LAB on calcium mobilization
SYK,involved_in(Reactome),FCERI mediated MAPK activation
SYK,involved_in(Reactome),FCERI mediated Ca+2 mobilization
SYK,involved_in(Reactome),Integrin signaling
SYK,involved_in(Reactome),Signaling by Interleukins
SYK,involved_in(Reactome),Interleukin-2 family signaling
SYK,involved_in(Reactome),"Interleukin-3, Interleukin-5 and GM-CSF signaling"
SYK,involved_in(Reactome),CLEC7A (Dectin-1) signaling
SYK,involved_in(Reactome),Dectin-2 family
SYK,involved_in(Reactome),C-type lectin receptors (CLRs)
SYK,involved_in(Reactome),Infectious disease
SYK,involved_in(Reactome),"Platelet activation, signaling and aggregation"
SYK,involved_in(Reactome),Platelet Aggregation (Plug Formation)
SYK,involved_in(Reactome),Interleukin-2 signaling
SYK,involved_in(Reactome),Regulation of signaling by CBL
SYK,involved_in(Reactome),FLT3 Signaling
SYK,involved_in(Reactome),Leishmania infection
SYK,involved_in(Reactome),Anti-inflammatory response favouring Leishmania parasite infection
SYK,involved_in(Reactome),FCGR3A-mediated IL10 synthesis
SYK,involved_in(Reactome),Parasite infection
SYK,involved_in(Reactome),Leishmania phagocytosis
SYK,involved_in(Reactome),FCGR3A-mediated phagocytosis
SYK,involved_in(Reactome),Leishmania parasite growth and survival
SYK,involved_in(Reactome),Signaling by CSF3 (G-CSF)
SYK,involved_in(Reactome),Potential therapeutics for SARS
SYK,involved_in(Reactome),SARS-CoV Infections
SYK,involved_in(Reactome),Inactivation of CSF3 (G-CSF) signaling
SYK,involved_in(Reactome),FLT3 signaling through SRC family kinases
SYK,involved_in(Reactome),Parasitic Infection Pathways
SYK,involved_in(Reactome),Viral Infection Pathways
SYK,involved_in(Reactome),Antigen activates B Cell Receptor (BCR) leading to generation of second messengers
SYK,involved_in(Reactome),Signaling by the B Cell Receptor (BCR)
TADA2B,involved_in(Reactome),HATs acetylate histones
TADA2B,involved_in(Reactome),Chromatin modifying enzymes
TADA2B,involved_in(Reactome),Metabolism of proteins
TADA2B,involved_in(Reactome),Chromatin organization
TADA2B,involved_in(Reactome),Deubiquitination
TADA2B,involved_in(Reactome),Ub-specific processing proteases
TADA2B,involved_in(Reactome),Post-translational protein modification
TAF5L,involved_in(Reactome),HATs acetylate histones
TAF5L,involved_in(Reactome),Chromatin modifying enzymes
TAF5L,involved_in(Reactome),Chromatin organization
TAF6L,involved_in(Reactome),HATs acetylate histones
TAF6L,involved_in(Reactome),Chromatin modifying enzymes
TAF6L,involved_in(Reactome),Chromatin organization
TANK,involved_in(Reactome),Toll Like Receptor 4 (TLR4) Cascade
TANK,involved_in(Reactome),MyD88-independent TLR4 cascade 
TANK,involved_in(Reactome),Toll Like Receptor 3 (TLR3) Cascade
TANK,involved_in(Reactome),Innate Immune System
TANK,involved_in(Reactome),Immune System
TANK,involved_in(Reactome),Toll-like Receptor Cascades
TANK,involved_in(Reactome),DDX58/IFIH1-mediated induction of interferon-alpha/beta
TANK,involved_in(Reactome),TICAM1-dependent activation of IRF3/IRF7
TANK,involved_in(Reactome),TRAF6 mediated IRF7 activation
TANK,involved_in(Reactome),"Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE)"
TANK,involved_in(Reactome),TRIF (TICAM1)-mediated TLR4 signaling 
TANK,involved_in(Reactome),"Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7 "
TANK,involved_in(Reactome),"Regulation of TBK1, IKKε-mediated activation of IRF3, IRF7 upon TLR3 ligation"
TAT,involved_in(Reactome),Metabolism
TAT,involved_in(Reactome),Metabolism of amino acids and derivatives
TAT,involved_in(Reactome),Tyrosine catabolism
TAT,involved_in(Reactome),Phenylalanine and tyrosine metabolism
TBK1,involved_in(Reactome),Cytokine Signaling in Immune system
TBK1,involved_in(Reactome),ZBP1(DAI) mediated induction of type I IFNs
TBK1,involved_in(Reactome),IRF3 mediated activation of type 1 IFN
TBK1,involved_in(Reactome),Signal Transduction
TBK1,involved_in(Reactome),Macroautophagy
TBK1,involved_in(Reactome),Disease
TBK1,involved_in(Reactome),Toll Like Receptor 4 (TLR4) Cascade
TBK1,involved_in(Reactome),MyD88-independent TLR4 cascade 
TBK1,involved_in(Reactome),Toll Like Receptor 3 (TLR3) Cascade
TBK1,involved_in(Reactome),Innate Immune System
TBK1,involved_in(Reactome),Immune System
TBK1,involved_in(Reactome),Toll-like Receptor Cascades
TBK1,involved_in(Reactome),DDX58/IFIH1-mediated induction of interferon-alpha/beta
TBK1,involved_in(Reactome),STING mediated induction of host immune responses
TBK1,involved_in(Reactome),Cytosolic sensors of pathogen-associated DNA 
TBK1,involved_in(Reactome),Regulation of innate immune responses to cytosolic DNA
TBK1,involved_in(Reactome),STAT6-mediated induction of chemokines
TBK1,involved_in(Reactome),IRF3-mediated induction of type I IFN
TBK1,involved_in(Reactome),Interleukin-1 family signaling
TBK1,involved_in(Reactome),Signaling by Interleukins
TBK1,involved_in(Reactome),Mitophagy
TBK1,involved_in(Reactome),PINK1-PRKN Mediated Mitophagy
TBK1,involved_in(Reactome),TNFR1-induced proapoptotic signaling
TBK1,involved_in(Reactome),Regulation of TNFR1 signaling
TBK1,involved_in(Reactome),Infectious disease
TBK1,involved_in(Reactome),Death Receptor Signaling
TBK1,involved_in(Reactome),TNF signaling
TBK1,involved_in(Reactome),Interleukin-37 signaling
TBK1,involved_in(Reactome),TICAM1-dependent activation of IRF3/IRF7
TBK1,involved_in(Reactome),TRAF3-dependent IRF activation pathway
TBK1,involved_in(Reactome),TRAF6 mediated IRF7 activation
TBK1,involved_in(Reactome),Negative regulators of DDX58/IFIH1 signaling
TBK1,involved_in(Reactome),"Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE)"
TBK1,involved_in(Reactome),TRIF (TICAM1)-mediated TLR4 signaling 
TBK1,involved_in(Reactome),Autophagy
TBK1,involved_in(Reactome),Selective autophagy
TBK1,involved_in(Reactome),SARS-CoV-1 Infection
TBK1,involved_in(Reactome),Potential therapeutics for SARS
TBK1,involved_in(Reactome),SARS-CoV Infections
TBK1,involved_in(Reactome),SARS-CoV-1-host interactions
TBK1,involved_in(Reactome),SARS-CoV-1 activates/modulates innate immune responses
TBK1,involved_in(Reactome),SARS-CoV-2 Infection
TBK1,involved_in(Reactome),SARS-CoV-2 activates/modulates innate and adaptive immune responses
TBK1,involved_in(Reactome),SARS-CoV-2-host interactions
TBK1,involved_in(Reactome),Viral Infection Pathways
TBK1,involved_in(Reactome),"Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7 "
TBK1,involved_in(Reactome),"Regulation of TBK1, IKKε-mediated activation of IRF3, IRF7 upon TLR3 ligation"
TBP,involved_in(Reactome),Signal Transduction
TBP,involved_in(Reactome),HIV Life Cycle
TBP,involved_in(Reactome),Late Phase of HIV Life Cycle
TBP,involved_in(Reactome),HIV Infection
TBP,involved_in(Reactome),Disease
TBP,involved_in(Reactome),HIV Transcription Initiation
TBP,involved_in(Reactome),RNA Polymerase II HIV Promoter Escape
TBP,involved_in(Reactome),Transcription of the HIV genome
TBP,involved_in(Reactome),Epigenetic regulation of gene expression
TBP,involved_in(Reactome),Generic Transcription Pathway
TBP,involved_in(Reactome),Transcriptional Regulation by TP53
TBP,involved_in(Reactome),SIRT1 negatively regulates rRNA expression
TBP,involved_in(Reactome),NoRC negatively regulates rRNA expression
TBP,involved_in(Reactome),Positive epigenetic regulation of rRNA expression
TBP,involved_in(Reactome),B-WICH complex positively regulates rRNA expression
TBP,involved_in(Reactome),Negative epigenetic regulation of rRNA expression
TBP,involved_in(Reactome),Regulation of TP53 Activity
TBP,involved_in(Reactome),Infectious disease
TBP,involved_in(Reactome),RNA Polymerase II Pre-transcription Events
TBP,involved_in(Reactome),Regulation of TP53 Activity through Phosphorylation
TBP,involved_in(Reactome),RNA polymerase II transcribes snRNA genes
TBP,involved_in(Reactome),RNA Polymerase I Transcription Initiation
TBP,involved_in(Reactome),RNA Polymerase I Promoter Escape
TBP,involved_in(Reactome),RNA Polymerase II Promoter Escape
TBP,involved_in(Reactome),RNA Polymerase II Transcription Pre-Initiation And Promoter Opening
TBP,involved_in(Reactome),RNA Polymerase I Promoter Clearance
TBP,involved_in(Reactome),RNA Polymerase II Transcription
TBP,involved_in(Reactome),RNA Polymerase I Transcription Termination
TBP,involved_in(Reactome),RNA Polymerase I Transcription
TBP,involved_in(Reactome),RNA Polymerase III Transcription
TBP,involved_in(Reactome),Gene expression (Transcription)
TBP,involved_in(Reactome),RNA Polymerase III Abortive And Retractive Initiation
TBP,involved_in(Reactome),RNA Polymerase II Transcription Initiation
TBP,involved_in(Reactome),RNA Polymerase II Transcription Initiation And Promoter Clearance
TBP,involved_in(Reactome),RNA Polymerase III Transcription Initiation
TBP,involved_in(Reactome),RNA Polymerase III Transcription Initiation From Type 1 Promoter
TBP,involved_in(Reactome),RNA Polymerase III Transcription Initiation From Type 2 Promoter
TBP,involved_in(Reactome),RNA Polymerase III Transcription Initiation From Type 3 Promoter
TBP,involved_in(Reactome),ESR-mediated signaling
TBP,involved_in(Reactome),Signaling by Nuclear Receptors
TBP,involved_in(Reactome),Estrogen-dependent gene expression
TBP,involved_in(Reactome),Viral Infection Pathways
TCERG1,involved_in(Reactome),mRNA Splicing - Major Pathway
TCERG1,involved_in(Reactome),mRNA Splicing
TCERG1,involved_in(Reactome),Processing of Capped Intron-Containing Pre-mRNA
TCERG1,involved_in(Reactome),Metabolism of RNA
TCP1,involved_in(Reactome),Cytokine Signaling in Immune system
TCP1,involved_in(Reactome),Immune System
TCP1,involved_in(Reactome),Organelle biogenesis and maintenance
TCP1,involved_in(Reactome),Prefoldin mediated transfer of substrate  to CCT/TriC
TCP1,involved_in(Reactome),Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding
TCP1,involved_in(Reactome),Formation of tubulin folding intermediates by CCT/TriC
TCP1,involved_in(Reactome),Folding of actin by CCT/TriC
TCP1,involved_in(Reactome),Chaperonin-mediated protein folding
TCP1,involved_in(Reactome),Association of TriC/CCT with target proteins during biosynthesis
TCP1,involved_in(Reactome),Protein folding
TCP1,involved_in(Reactome),Metabolism of proteins
TCP1,involved_in(Reactome),Interleukin-12 family signaling
TCP1,involved_in(Reactome),Signaling by Interleukins
TCP1,involved_in(Reactome),Cilium Assembly
TCP1,involved_in(Reactome),Cargo trafficking to the periciliary membrane
